phase,elapsed_s,work_nodes,tree_nodes,enumeration_nodes,rollout_jobs,exact_candidates,active_rollouts,rate_work_nodes_s,search_radius_over_gh,best_over_gh,radius_drops
0,2.000132,38612,38570,42,52,0,0,19304.228122,1.0937567272,1.0937567272,0
0,4.000243,77527,77462,65,113,0,0,19456.419624,1.0937567272,1.0937567272,0
0,6.000335,116506,116436,70,178,0,0,19488.599208,1.0937567272,1.0937567272,0
0,8.000456,155868,155788,80,265,0,0,19679.811674,1.0937567272,1.0937567272,0
0,10.000577,195410,195301,109,362,0,0,19769.806032,1.0937567272,1.0937567272,0
0,12.000696,234204,234091,113,435,0,0,19395.839595,1.0937567272,1.0937567272,0
0,14.000822,273311,273184,127,528,0,0,19552.270338,1.0937567272,1.0937567272,0
0,16.000929,311686,311555,131,597,0,0,19186.474329,1.0937567272,1.0937567272,0
0,18.001052,351252,351106,146,709,0,0,19781.781047,1.0937567272,1.0937567272,0
0,20.001169,390146,389992,154,803,0,0,19445.869592,1.0937567272,1.0937567272,0
0,22.001275,429760,429602,158,925,0,0,19805.945710,1.0937567272,1.0937567272,0
0,24.001374,469184,469010,174,1038,0,0,19711.025753,1.0937567272,1.0937567272,0
0,26.001465,508789,508591,198,1178,0,0,19801.603532,1.0937567272,1.0937567272,0
0,28.001569,547976,547765,211,1303,0,0,19592.480241,1.0937567272,1.0937567272,0
0,30.001667,588124,587910,214,1473,0,0,20073.014756,1.0937567272,1.0937567272,0
0,32.001747,629289,629067,222,1690,0,0,20581.673697,1.0937567272,1.0937567272,0
0,34.001867,670188,669943,245,1891,0,0,20448.270180,1.0937567272,1.0937567272,0
0,36.001992,710032,709780,252,2074,1,0,19920.754295,1.0925888552,1.0925888552,1
0,38.002096,752614,752348,266,2515,2,0,21289.896917,1.0578723366,1.0578723366,2
0,40.002224,792360,792085,275,2754,2,0,19871.730942,1.0578723366,1.0578723366,2
0,42.002341,832616,832331,285,3031,2,1,20126.822933,1.0578723366,1.0578723366,2
0,44.002510,871963,871669,294,3171,2,0,19671.835664,1.0578723366,1.0578723366,2
0,46.002627,911024,910726,298,3324,2,0,19529.359388,1.0578723366,1.0578723366,2
0,48.002733,951800,951492,308,3640,3,0,20386.913857,1.0578723366,1.0578723366,2
0,50.002841,993431,993110,321,3974,3,0,20814.377304,1.0578723366,1.0578723366,2
0,52.002962,1034753,1034426,327,4287,5,0,20659.754392,1.0000383180,1.0000383180,3
0,54.003083,1076322,1075965,357,4770,5,0,20783.245108,1.0000383180,1.0000383180,3
0,56.003204,1113775,1113418,357,4969,5,0,18725.365084,1.0000383180,1.0000383180,3
0,58.003296,1149538,1149177,361,5099,5,0,17880.671204,1.0000383180,1.0000383180,3
0,60.003386,1185581,1185218,363,5196,5,0,18020.689258,1.0000383180,1.0000383180,3
0,60.286474,1190880,1190517,363,5235,5,0,19753.694346,1.0000383180,1.0000383180,3
1,2.000253,39386,39366,20,79,1,0,19690.006674,1.0000383180,1.0000383180,0
1,4.000367,78201,78179,22,142,1,0,19406.392225,1.0000383180,1.0000383180,0
1,6.000468,118065,118041,24,261,1,0,19930.995538,1.0000383180,1.0000383180,0
1,8.000571,158717,158684,33,436,1,0,20324.952157,1.0000383180,1.0000383180,0
1,10.000663,199228,199184,44,687,1,0,20254.568665,1.0000383180,1.0000383180,0
1,12.000778,237910,237860,50,918,1,0,19339.894880,1.0000383180,1.0000383180,0
1,14.000883,276378,276326,52,1043,1,0,19232.988268,1.0000383180,1.0000383180,0
1,16.001007,314705,314653,52,1186,1,0,19162.311927,1.0000383180,1.0000383180,0
1,16.752014,328916,328860,56,1253,1,0,19634.455088,1.0000383180,1.0000383180,0
