phase	depth	coefficient	tree_nodes	enumeration_nodes
0	0	-1	1	0
0	1	31	5	0
0	2	30	17	0
0	3	29	53	0
0	4	28	135	0
0	5	27	311	0
0	6	26	623	0
0	7	25	1153	0
0	8	24	2043	0
0	9	23	3119	0
0	10	22	4399	0
0	11	21	5699	0
0	12	20	6895	0
0	13	19	7178	0
0	14	18	8404	0
0	15	17	8880	0
0	16	16	8918	0
0	17	15	7850	0
0	18	14	6479	0
0	19	13	4957	0
0	20	12	3797	0
0	21	11	2520	0
0	22	10	1654	0
0	23	9	0	50
0	24	8	0	33
0	25	7	0	34
0	26	6	0	19
0	27	5	0	10
0	28	4	0	11
0	29	3	0	9
0	30	2	0	8
0	31	1	0	5
0	32	0	0	7
