phase	depth	k	node	parent	z_k	tree_nodes_at_depth	parent_rho	rho	bound_r2	center	delta	legal_lo	legal_hi	N	Q	M
0	1	39	1	0	0	7	0	0	1.7773308753967285	0	3.23776806633958	-3	3	215	-0.99534883720930234	0
0	2	38	91	1	-1	39	0	0.12501017108475335	1.7773308753967285	0	3.7706087233831038	-3	3	16	-1	0
0	3	37	92	91	0	139	0.12501017108475335	0.14013524808788386	1.7773308753967285	0.33159013822152911	3.4657719382629724	-3	3	4	-1	0
0	4	36	93	92	0	353	0.14013524808788386	0.14459111998994797	1.7773308753967285	-0.17241416719688887	3.3048890804953768	-3	3	1	-1	0
0	5	35	584510	93	-1	739	0.14459111998994797	0.2195141815247395	1.7773308753967285	-0.31845573302220054	3.1815942639413222	-3	2	0	0	0
0	6	34	584511	584510	0	1584	0.2195141815247395	0.24379656797832619	1.7773308753967285	0.39749176266983671	3.1837622320023256	-2	3	0	0	0
0	7	33	584512	584511	1	3160	0.24379656797832619	0.2483074333231359	1.7773308753967285	0.83968572176474843	2.9558951211914084	-2	3	0	0	0
0	8	32	584513	584512	0	5651	0.2483074333231359	0.25729720877743323	1.7773308753967285	0.21046545441665257	2.7448174826579841	-2	2	0	0	0
0	9	31	584514	584513	0	9801	0.25729720877743323	0.27349285471203133	1.7773308753967285	0.28257112724853201	2.7375070782681217	-2	3	0	0	0
0	10	30	584515	584514	0	17040	0.27349285471203133	0.27699456518761395	1.7773308753967285	-0.1369546065687465	2.8381611914171825	-2	2	0	0	0
0	11	29	584516	584515	0	26432	0.27699456518761395	0.29948834970926796	1.7773308753967285	0.3280688035029849	2.6793409357503455	-2	3	0	0	0
0	12	28	584517	584516	1	35860	0.29948834970926796	0.29954757454387504	1.7773308753967285	1.0154461413196585	2.439956902703277	-1	3	0	0	0
0	13	27	584518	584517	1	45837	0.29954757454387504	0.30637158769212874	1.7773308753967285	1.1627444884731164	2.3949240182732803	-1	3	0	0	0
0	14	26	584519	584518	-1	55467	0.30637158769212874	0.35105535013987521	1.7773308753967285	-0.59606786928657762	2.3175753320695085	-2	1	0	0	0
0	15	25	584520	584519	0	59490	0.35105535013987521	0.3512332283409787	1.7773308753967285	-0.02334334964130616	2.0902754774983334	-2	2	0	0	0
0	16	24	584521	584520	0	61375	0.3512332283409787	0.35181560612030899	1.7773308753967285	-0.041788606732158451	2.0679028190501243	-2	2	0	0	0
0	17	23	584522	584521	1	58472	0.35181560612030899	0.4211307039591356	1.7773308753967285	0.57019571208048614	1.9491387715163071	-1	2	0	0	0
0	18	22	584523	584522	0	52626	0.4211307039591356	0.4215945244296046	1.7773308753967285	0.033579730602008646	1.8157838499822567	-1	1	0	0	0
0	19	21	584524	584523	-2	43866	0.4215945244296046	0.49035523876504294	1.7773308753967285	-1.6116626585108091	1.7243546148643285	-3	0	0	0	0
0	20	20	584525	584524	0	34299	0.49035523876504294	0.58288533114628271	1.7773308753967285	0.42340568927617817	1.5790662604623491	-1	2	0	0	0
0	21	19	584526	584525	0	23866	0.58288533114628271	0.58444276825948216	1.7773308753967285	-0.050060905765267623	1.3863619195455024	-1	1	0	0	0
0	22	18	584527	584526	0	17223	0.58444276825948216	0.58832462618869785	1.7773308753967285	-0.081047406280153694	1.4207548815661915	-1	1	0	0	0
0	23	17	584528	584527	1	11951	0.58832462618869785	0.60533735206372685	1.7773308753967285	0.83561589175668638	1.374247471165988	0	2	0	0	0
0	24	16	584529	584528	0	7973	0.60533735206372685	0.63430634497348537	1.7773308753967285	-0.19998691826164466	1.2720304136475615	-1	1	0	0	0
0	25	15	584530	584529	0	4749	0.63430634497348537	0.69575996155427688	1.7773308753967285	0.26757622758789612	1.1539887600514152	0	1	0	0	0
0	26	14	584531	584530	0	2793	0.69575996155427688	0.74612154422278698	1.7773308753967285	0.2334005316133182	1.0816323197041382	0	1	0	0	0
0	27	13	584532	584531	0	1691	0.74612154422278698	0.77330162221847831	1.7773308753967285	-0.17246429527339843	1.0623002065110125	-1	0	0	0	0
0	28	12	584533	584532	1	1057	0.77330162221847831	0.77535914096006786	1.7773308753967285	0.95046868469414902	1.0941607816976648	0	2	0	0	0
0	29	11	584534	584533	0	641	0.77535914096006786	0.78005447975821096	1.7773308753967285	0.066323050539307302	0.96885494713898879	0	1	0	0	0
0	30	10	584535	584534	-1	406	0.78005447975821096	0.960144380569246	1.7773308753967285	-0.58043677017687778	0.98732585616683222	-1	0	0	0	0
0	31	9	-1	-1	0	0	0.960144380569246	0.97143608452393249	1.7773308753967285	-0.10912570632886878	0.9283418230184638	-1	0	0	0	0
0	32	8	-1	-1	-2	0	0.97143608452393249	0.9736450040318716	1.7773308753967285	-2.0432288975204207	0.82570209917930215	-2	-2	0	0	0
0	33	7	-1	-1	0	0	0.9736450040318716	0.97689860721774191	1.7773308753967285	0.055230149615643001	0.86803471513833308	0	0	0	0	0
0	34	6	-1	-1	0	0	0.97689860721774191	0.97746966753449849	1.7773308753967285	-0.021592417187144407	0.80839304014084412	0	0	0	0	0
0	35	5	-1	-1	0	0	0.97746966753449849	0.98292749881895458	1.7773308753967285	0.065552228610195593	0.79356905688161183	0	0	0	0	0
0	36	4	-1	-1	1	0	0.98292749881895458	1.1402146939850983	1.7773308753967285	0.68052460733244258	0.71797821888581126	0	1	0	0	0
0	37	3	-1	-1	1	0	1.1402146939850983	1.1684046760443534	1.7773308753967285	1.1387610391431859	0.65967414287164894	1	1	0	0	0
0	38	2	-1	-1	-1	0	1.1684046760443534	1.1737183025523208	1.7773308753967285	-1.0574034577969376	0.61450422238370117	-1	-1	0	0	0
0	39	1	-1	-1	1	0	1.1737183025523208	1.1953780573258088	1.7773308753967285	1.1124054441493914	0.59338930833786852	1	1	0	0	0
0	40	0	-1	-1	2	0	1.1953780573258088	1.210263729095459	1.7773308753967285	1.9084833579398459	0.57221566787574085	2	2	0	0	0
