phase	depth	coefficient	nodes
0	0	-1	1
0	1	29	5
0	2	28	17
0	3	27	47
0	4	26	115
0	5	25	267
0	6	24	551
0	7	23	1007
0	8	22	1721
0	9	21	2613
0	10	20	3871
0	11	19	4943
0	12	18	6003
0	13	17	7151
0	14	16	7993
0	15	15	7631
0	16	14	6667
0	17	13	5543
0	18	12	4531
0	19	11	3241
0	20	10	2227
0	21	9	1359
0	22	8	785
0	23	7	455
0	24	6	217
0	25	5	83
0	26	4	35
0	27	3	19
0	28	2	9
0	29	1	3
0	30	0	3
