phase,elapsed_s,work_nodes,tree_nodes,enumeration_nodes,rollout_jobs,exact_candidates,active_rollouts,rate_work_nodes_s,search_radius_over_gh,best_over_gh,radius_drops
0,2.000293,37484,37441,43,8,0,0,18738.755110,1.1970561044,1.1970561044,0
0,4.000432,74927,74860,67,12,2,0,18720.202344,1.1970561044,1.1970561044,0
0,6.000641,112175,112108,67,12,2,0,18622.053493,1.1970561044,1.1970561044,0
0,8.000798,149638,149571,67,17,2,0,18730.031013,1.1970561044,1.1970561044,0
0,10.000917,187040,186969,71,22,2,0,18699.883037,1.1970561044,1.1970561044,0
0,12.001033,224763,224656,107,37,2,0,18860.402419,1.1970561044,1.1970561044,0
0,14.001144,264086,263878,208,103,2,0,19660.410568,1.1970561044,1.1970561044,0
0,16.001251,302393,302144,249,138,2,0,19152.475295,1.1970561044,1.1970561044,0
0,18.001372,339715,339466,249,140,2,0,18659.875463,1.1970561044,1.1970561044,0
0,20.001489,376934,376685,249,141,2,0,18608.404867,1.1970561044,1.1970561044,0
0,22.001599,415286,415009,277,178,2,0,19174.947756,1.1970561044,1.1970561044,0
0,24.001707,454164,453850,314,231,4,0,19437.948096,1.1968811881,1.1968811881,1
0,26.001834,491693,491379,314,241,4,0,18763.312179,1.1968811881,1.1968811881,1
0,28.001942,530558,530184,374,300,6,0,19431.448312,1.1911426208,1.1911426208,2
0,30.002052,568188,567781,407,315,6,0,18813.966850,1.1911426208,1.1911426208,2
0,32.002164,606478,606056,422,361,8,0,19143.929213,1.1659178014,1.1659178014,3
0,34.002257,644528,644093,435,409,8,0,19024.115483,1.1659178014,1.1659178014,3
0,36.002345,682965,682523,442,484,8,0,19217.658545,1.1659178014,1.1659178014,3
0,38.002446,720875,720433,442,533,8,0,18954.041191,1.1659178014,1.1659178014,3
0,40.002738,758258,757816,442,541,8,0,18688.770393,1.1659178014,1.1659178014,3
0,42.002908,796334,795882,452,581,8,0,19036.384039,1.1659178014,1.1659178014,3
0,44.003076,834437,833985,452,621,8,0,19049.900323,1.1659178014,1.1659178014,3
0,46.003227,873376,872912,464,697,8,0,19468.030232,1.1659178014,1.1659178014,3
0,48.003387,911077,910613,464,720,8,0,18848.986860,1.1659178014,1.1659178014,3
0,50.003535,948881,948417,464,748,8,0,18900.600146,1.1659178014,1.1659178014,3
0,52.003680,986203,985731,472,759,8,0,18659.644610,1.1659178014,1.1659178014,3
0,54.003811,1023451,1022979,472,786,8,0,18622.787107,1.1659178014,1.1659178014,3
0,56.003926,1060758,1060286,472,790,8,0,18652.427588,1.1659178014,1.1659178014,3
0,58.004082,1099485,1099007,478,855,8,0,19361.984992,1.1659178014,1.1659178014,3
0,60.004257,1137782,1137302,480,907,8,0,19146.824222,1.1659178014,1.1659178014,3
0,62.004409,1175209,1174729,480,916,8,0,18712.084749,1.1659178014,1.1659178014,3
0,64.004678,1212455,1211975,480,917,8,0,18620.492946,1.1659178014,1.1659178014,3
0,66.004771,1250371,1249887,484,951,8,0,18957.116049,1.1659178014,1.1659178014,3
0,68.004884,1287805,1287319,486,960,8,0,18715.941155,1.1659178014,1.1659178014,3
0,70.004994,1325641,1325145,496,991,8,0,18916.957222,1.1659178014,1.1659178014,3
0,72.005116,1363817,1363311,506,1031,8,0,19086.837430,1.1659178014,1.1659178014,3
0,74.005245,1401288,1400775,513,1047,8,0,18734.290833,1.1659178014,1.1659178014,3
0,76.005342,1438691,1438178,513,1056,8,0,18700.592572,1.1659178014,1.1659178014,3
0,78.005464,1476855,1476336,519,1104,8,0,19080.836384,1.1659178014,1.1659178014,3
0,80.005581,1514084,1513565,519,1105,8,0,18613.417723,1.1659178014,1.1659178014,3
0,82.005689,1551736,1551217,519,1124,8,0,18824.976608,1.1659178014,1.1659178014,3
0,84.005782,1590633,1590098,535,1218,8,0,19447.602833,1.1659178014,1.1659178014,3
0,86.005877,1628314,1627777,537,1251,8,0,18839.599081,1.1659178014,1.1659178014,3
0,88.005994,1666031,1665494,537,1278,8,0,18857.396493,1.1659178014,1.1659178014,3
0,90.006105,1703528,1702979,549,1314,8,0,18747.465787,1.1659178014,1.1659178014,3
0,92.006187,1741915,1741354,561,1395,8,0,19192.709212,1.1659178014,1.1659178014,3
0,94.006265,1780525,1779950,575,1471,8,0,19304.249769,1.1659178014,1.1659178014,3
0,96.006334,1818613,1818036,577,1523,8,0,19043.336502,1.1659178014,1.1659178014,3
0,98.006417,1856999,1856400,599,1581,8,0,19192.208139,1.1659178014,1.1659178014,3
0,100.006507,1895033,1894427,606,1631,8,0,19016.142562,1.1659178014,1.1659178014,3
0,102.006589,1933568,1932958,610,1726,8,0,19266.712550,1.1659178014,1.1659178014,3
0,104.006680,1972015,1971404,611,1791,8,0,19222.627466,1.1659178014,1.1659178014,3
0,106.006761,2008248,2007637,611,1806,8,0,18115.763576,1.1659178014,1.1659178014,3
0,108.006849,2045668,2045055,613,1823,8,0,18709.179163,1.1659178014,1.1659178014,3
0,110.006950,2084016,2083400,616,1910,8,0,19173.027669,1.1659178014,1.1659178014,3
0,112.007036,2122496,2121858,638,2000,8,0,19239.172273,1.1659178014,1.1659178014,3
0,114.007127,2162414,2161748,666,2215,8,0,19958.095140,1.1659178014,1.1659178014,3
0,116.007299,2199886,2199220,666,2232,8,0,18734.385433,1.1659178014,1.1659178014,3
0,118.007485,2238356,2237672,684,2323,8,0,19233.217542,1.1659178014,1.1659178014,3
0,120.007653,2276047,2275363,684,2367,8,0,18843.912325,1.1659178014,1.1659178014,3
0,122.007762,2315665,2314941,724,2547,8,0,19807.924043,1.1659178014,1.1659178014,3
0,124.007863,2354175,2353429,746,2599,8,0,19254.023465,1.1659178014,1.1659178014,3
0,126.007953,2392594,2391826,768,2645,8,0,19208.640461,1.1659178014,1.1659178014,3
0,128.008070,2431894,2431098,796,2728,8,0,19648.852153,1.1659178014,1.1659178014,3
0,130.008172,2471329,2470508,821,2818,8,0,19716.486947,1.1659178014,1.1659178014,3
0,132.008281,2508863,2508042,821,2833,8,0,18765.979074,1.1659178014,1.1659178014,3
0,134.008454,2548310,2547450,860,2928,8,0,19721.794479,1.1659178014,1.1659178014,3
0,136.008582,2587882,2586970,912,3019,8,0,19784.732283,1.1659178014,1.1659178014,3
0,138.008704,2627740,2626790,950,3130,8,0,19927.785152,1.1659178014,1.1659178014,3
0,140.008820,2666544,2665568,976,3193,8,0,19400.874245,1.1659178014,1.1659178014,3
0,142.009091,2705578,2704554,1024,3267,8,0,19514.361844,1.1659178014,1.1659178014,3
0,144.009249,2744400,2743344,1056,3341,8,0,19409.461858,1.1659178014,1.1659178014,3
0,146.009393,2784110,2783008,1102,3453,8,0,19853.569610,1.1659178014,1.1659178014,3
0,148.009552,2823626,2822509,1117,3636,9,0,19756.430865,1.1602865128,1.1602865128,4
0,150.009734,2864416,2863245,1171,3839,9,0,20393.142011,1.1602865128,1.1602865128,4
0,152.009856,2906053,2904823,1230,4327,10,0,20817.236134,1.1158273224,1.1158273224,5
0,154.010027,2946575,2945318,1257,4614,10,0,20259.268086,1.1158273224,1.1158273224,5
0,156.010199,2985853,2984572,1281,4876,10,0,19637.306685,1.1158273224,1.1158273224,5
0,158.010357,3024295,3023011,1284,4979,10,0,19219.478452,1.1158273224,1.1158273224,5
0,160.010532,3063353,3062067,1286,5099,10,0,19527.298098,1.1158273224,1.1158273224,5
0,162.010699,3102974,3101677,1297,5353,10,0,19808.842376,1.1158273224,1.1158273224,5
0,164.010850,3141452,3140152,1300,5476,10,0,19237.545516,1.1158273224,1.1158273224,5
0,166.011009,3179890,3178589,1301,5537,10,0,19217.473537,1.1158273224,1.1158273224,5
0,168.011179,3218507,3217202,1305,5625,10,0,19306.857913,1.1158273224,1.1158273224,5
0,170.011343,3257117,3255803,1314,5745,10,0,19303.419185,1.1158273224,1.1158273224,5
0,172.011461,3296712,3295386,1326,5904,10,0,19796.335461,1.1158273224,1.1158273224,5
0,174.011579,3336022,3334671,1351,6150,11,0,19653.835402,1.1116654074,1.1116654074,6
0,176.011680,3375828,3374466,1362,6407,11,0,19901.998322,1.1116654074,1.1116654074,6
0,178.011805,3413212,3411850,1362,6438,11,0,18690.829767,1.1116654074,1.1116654074,6
0,180.011911,3450804,3449437,1367,6476,11,0,18795.007238,1.1116654074,1.1116654074,6
0,182.012103,3489783,3488402,1381,6612,12,0,19487.631516,1.0982976404,1.0982976404,7
0,184.012290,3528045,3526662,1383,6714,12,0,19129.203710,1.0982976404,1.0982976404,7
0,186.012469,3567126,3565736,1390,6878,13,0,19538.757084,1.0964451313,1.0964451313,8
0,188.012638,3605867,3604463,1404,7024,13,0,19368.860194,1.0964451313,1.0964451313,8
0,190.012809,3643609,3642196,1413,7126,14,0,18869.385884,1.0957424846,1.0957424846,9
0,192.012980,3683164,3681744,1420,7307,14,0,19775.807250,1.0957424846,1.0957424846,9
0,194.013153,3721835,3720409,1426,7468,14,0,19333.830330,1.0957424846,1.0957424846,9
0,196.013309,3759351,3757925,1426,7490,14,0,18756.537609,1.0957424846,1.0957424846,9
0,198.013472,3796725,3795299,1426,7505,14,0,18685.473294,1.0957424846,1.0957424846,9
0,200.013635,3834139,3832713,1426,7523,14,0,18705.481788,1.0957424846,1.0957424846,9
0,202.013794,3871735,3870308,1427,7548,14,0,18796.503845,1.0957424846,1.0957424846,9
0,204.013926,3909210,3907782,1428,7576,14,0,18736.265130,1.0957424846,1.0957424846,9
0,206.014039,3947301,3945873,1428,7624,14,0,19044.424266,1.0957424846,1.0957424846,9
0,208.014154,3985419,3983991,1428,7680,14,0,19057.899387,1.0957424846,1.0957424846,9
0,210.014315,4020873,4019442,1431,7743,14,0,17725.574678,1.0957424846,1.0957424846,9
0,212.014495,4058893,4057459,1434,7818,14,0,19008.288921,1.0957424846,1.0957424846,9
0,214.014662,4096839,4095398,1441,7888,14,0,18971.415678,1.0957424846,1.0957424846,9
0,216.014828,4135818,4134361,1457,7999,14,0,19487.883957,1.0957424846,1.0957424846,9
0,218.014924,4174651,4173186,1465,8125,14,0,19415.570227,1.0957424846,1.0957424846,9
0,220.015028,4213015,4211549,1466,8204,14,0,19180.998723,1.0957424846,1.0957424846,9
0,222.015151,4252209,4250738,1471,8332,14,0,19595.799836,1.0957424846,1.0957424846,9
0,224.015326,4291672,4290185,1487,8535,14,0,19729.772816,1.0957424846,1.0957424846,9
0,226.015497,4330446,4328955,1491,8700,14,0,19385.340014,1.0957424846,1.0957424846,9
0,228.015668,4368194,4366701,1493,8750,14,0,18872.389996,1.0957424846,1.0957424846,9
0,230.015851,4405999,4404505,1494,8803,14,0,18900.761914,1.0957424846,1.0957424846,9
0,232.016031,4444650,4443152,1498,8906,14,0,19323.765161,1.0957424846,1.0957424846,9
0,234.016198,4484267,4482765,1502,9137,14,0,19806.842583,1.0957424846,1.0957424846,9
0,236.016328,4522437,4520931,1506,9257,14,0,19083.761760,1.0957424846,1.0957424846,9
0,238.016440,4559760,4558254,1506,9267,14,0,18660.455836,1.0957424846,1.0957424846,9
0,240.016557,4597015,4595509,1506,9277,14,0,18626.412367,1.0957424846,1.0957424846,9
0,242.016655,4634336,4632830,1506,9288,14,0,18659.584197,1.0957424846,1.0957424846,9
0,244.016908,4671799,4670292,1507,9301,14,0,18729.133490,1.0957424846,1.0957424846,9
0,246.017071,4709430,4707923,1507,9319,14,0,18813.963078,1.0957424846,1.0957424846,9
0,248.017237,4747000,4745493,1507,9336,14,0,18783.438974,1.0957424846,1.0957424846,9
0,250.017412,4784520,4783013,1507,9353,14,0,18758.357593,1.0957424846,1.0957424846,9
0,252.017582,4822208,4820701,1507,9376,14,0,18842.401759,1.0957424846,1.0957424846,9
0,254.017738,4859879,4858370,1509,9399,14,0,18834.027979,1.0957424846,1.0957424846,9
0,256.017878,4897435,4895926,1509,9421,14,0,18776.687866,1.0957424846,1.0957424846,9
0,258.017998,4935076,4933567,1509,9444,14,0,18819.376022,1.0957424846,1.0957424846,9
0,260.018111,4972664,4971155,1509,9462,14,0,18792.932242,1.0957424846,1.0957424846,9
0,262.018204,5010256,5008733,1523,9484,14,0,18795.125453,1.0957424846,1.0957424846,9
0,264.018319,5048407,5046883,1524,9527,14,0,19074.406235,1.0957424846,1.0957424846,9
0,266.018431,5085825,5084301,1524,9550,14,0,18707.951934,1.0957424846,1.0957424846,9
0,268.018546,5123622,5122098,1524,9586,14,0,18897.412926,1.0957424846,1.0957424846,9
0,270.018663,5161416,5159890,1526,9626,14,0,18895.891558,1.0957424846,1.0957424846,9
0,272.018768,5199239,5197711,1528,9667,14,0,18910.512370,1.0957424846,1.0957424846,9
0,274.018852,5237282,5235753,1529,9716,14,0,19020.702975,1.0957424846,1.0957424846,9
0,276.018942,5275251,5273722,1529,9768,14,0,18983.639396,1.0957424846,1.0957424846,9
0,278.019026,5313034,5311504,1530,9815,14,0,18890.712323,1.0957424846,1.0957424846,9
0,280.019098,5351157,5349624,1533,9872,14,0,19060.814840,1.0957424846,1.0957424846,9
0,282.019203,5388994,5387459,1535,9930,14,1,18917.501648,1.0957424846,1.0957424846,9
0,284.019298,5426925,5425384,1541,9990,14,0,18964.601590,1.0957424846,1.0957424846,9
0,286.019402,5464982,5463441,1541,10059,14,0,19027.512891,1.0957424846,1.0957424846,9
0,288.019518,5502945,5501404,1541,10131,14,0,18980.398027,1.0957424846,1.0957424846,9
0,290.019638,5540496,5538955,1541,10182,14,0,18774.373913,1.0957424846,1.0957424846,9
0,292.019758,5578495,5576953,1542,10245,14,0,18998.356774,1.0957424846,1.0957424846,9
0,294.019876,5616533,5614988,1545,10311,14,0,19017.878202,1.0957424846,1.0957424846,9
0,296.019984,5654699,5653153,1546,10380,14,0,19081.966072,1.0957424846,1.0957424846,9
0,298.020091,5692918,5691371,1547,10463,14,0,19108.479378,1.0957424846,1.0957424846,9
0,300.020186,5731109,5729556,1553,10578,14,0,19094.594353,1.0957424846,1.0957424846,9
