phase	depth	coefficient	tree_nodes	enumeration_nodes
0	0	-1	1	0
0	1	29	5	0
0	2	28	17	0
0	3	27	43	0
0	4	26	105	0
0	5	25	245	0
0	6	24	549	0
0	7	23	1085	0
0	8	22	1889	0
0	9	21	2871	0
0	10	20	4185	0
0	11	19	5281	0
0	12	18	6315	0
0	13	17	6647	0
0	14	16	6339	0
0	15	15	6011	0
0	16	14	5281	0
0	17	13	4453	0
0	18	12	3387	0
0	19	11	2257	0
0	20	10	1409	0
0	21	9	0	17
0	22	8	0	22
0	23	7	0	15
0	24	6	0	12
0	25	5	0	10
0	26	4	0	4
0	27	3	0	1
0	28	2	0	0
0	29	1	0	0
0	30	0	0	3
