phase,elapsed_s,work_nodes,tree_nodes,enumeration_nodes,rollout_jobs,exact_candidates,active_rollouts,rate_work_nodes_s,search_radius_over_gh,best_over_gh,radius_drops
1,46.002837,930238,929950,288,5280,1,0,19686.393999,1.0493326466,1.0493326466,0
1,48.002930,968641,968353,288,5410,1,0,19200.607037,1.0493326466,1.0493326466,0
1,50.003035,1008442,1008152,290,5599,1,0,19899.447389,1.0493326466,1.0493326466,0
1,52.003150,1048604,1048308,296,5840,1,0,20079.852878,1.0493326466,1.0493326466,0
1,54.003253,1089852,1089546,306,6194,1,0,20622.933712,1.0493326466,1.0493326466,0
1,56.003354,1130535,1130215,320,6484,1,0,20340.474952,1.0493326466,1.0493326466,0
1,58.003448,1170031,1169705,326,6604,1,0,19747.068797,1.0493326466,1.0493326466,0
1,60.003551,1208967,1208641,326,6709,1,0,19467.001732,1.0493326466,1.0493326466,0
1,62.003649,1248198,1247872,326,6838,1,0,19614.536112,1.0493326466,1.0493326466,0
1,64.003757,1288293,1287963,330,7025,1,0,20046.423106,1.0493326466,1.0493326466,0
1,66.003856,1328987,1328651,336,7262,1,0,20345.985936,1.0493326466,1.0493326466,0
1,68.003956,1368720,1368384,336,7489,1,0,19865.510837,1.0493326466,1.0493326466,0
1,70.004083,1407543,1407205,338,7756,1,0,19410.265352,1.0493326466,1.0493326466,0
1,71.328583,1435208,1434862,346,8075,1,0,20121.089811,1.0493326466,1.0493326466,0
