phase,elapsed_s,work_nodes,tree_nodes,enumeration_nodes,rollout_jobs,exact_candidates,active_rollouts,rate_work_nodes_s,search_radius_over_gh,best_over_gh,radius_drops
0,2.000123,38130,38086,44,30,0,0,19063.331141,1.0601512343,1.0601512343,0
0,4.000228,76909,76857,52,86,0,0,19388.473787,1.0601512343,1.0601512343,0
0,6.000312,115676,115594,82,148,0,0,19382.692982,1.0601512343,1.0601512343,0
0,8.000424,153995,153905,90,192,0,0,19158.421956,1.0601512343,1.0601512343,0
0,10.000517,192704,192610,94,256,0,0,19353.600309,1.0601512343,1.0601512343,0
0,12.000626,230574,230472,102,289,0,0,18933.971563,1.0601512343,1.0601512343,0
0,14.000757,268981,268879,102,342,0,0,19202.237856,1.0601512343,1.0601512343,0
0,16.000878,307752,307646,106,418,0,0,19384.334149,1.0601512343,1.0601512343,0
0,18.001023,346557,346440,117,553,1,0,19401.085884,1.0464634075,1.0464634075,1
0,20.001155,385887,385761,126,706,1,0,19663.709166,1.0464634075,1.0464634075,1
0,22.001277,425123,424986,137,892,1,0,19616.797843,1.0464634075,1.0464634075,1
0,24.001378,464218,464072,146,1071,2,0,19546.515823,1.0464634075,1.0464634075,1
0,26.001466,502754,502602,152,1179,2,0,19267.156821,1.0464634075,1.0464634075,1
0,28.001564,542284,542122,162,1397,2,0,19764.029853,1.0464634075,1.0464634075,1
0,30.001652,581122,580951,171,1539,2,0,19418.138009,1.0464634075,1.0464634075,1
0,32.001754,619810,619634,176,1608,2,0,19343.016021,1.0464634075,1.0464634075,1
0,34.001867,659253,659071,182,1712,2,0,19720.391113,1.0464634075,1.0464634075,1
0,36.001988,698529,698345,184,1824,2,0,19636.806161,1.0464634075,1.0464634075,1
0,38.002111,737530,737342,188,1948,2,0,19499.301310,1.0464634075,1.0464634075,1
0,40.002201,777339,777139,200,2094,2,0,19903.603621,1.0464634075,1.0464634075,1
0,42.002327,818054,817848,206,2302,2,0,20356.217874,1.0464634075,1.0464634075,1
0,44.002473,859114,858888,226,2587,2,0,20528.506171,1.0464634075,1.0464634075,1
0,46.002588,900940,900710,230,2891,2,0,20911.791758,1.0464634075,1.0464634075,1
0,48.002707,941699,941439,260,3168,2,0,20378.294400,1.0464634075,1.0464634075,1
0,50.002826,981912,981636,276,3410,2,0,20105.304418,1.0464634075,1.0464634075,1
0,52.002947,1022297,1021973,324,3745,2,0,20191.269554,1.0464634075,1.0464634075,1
0,54.003087,1064904,1064559,345,4201,2,0,21302.012683,1.0464634075,1.0464634075,1
0,56.003197,1107273,1106913,360,4665,2,0,21183.332216,1.0464634075,1.0464634075,1
0,58.003309,1151965,1151533,432,5274,2,0,22344.753755,1.0464634075,1.0464634075,1
0,59.267715,1185429,1184827,602,6271,2,0,20001.275536,1.0464634075,1.0464634075,1
1,2.000157,38376,38324,52,41,1,0,19185.989746,1.0464634075,1.0464634075,0
1,4.000240,77651,77568,83,120,1,0,19636.692461,1.0464634075,1.0464634075,0
1,6.000326,116003,115904,99,171,1,0,19175.174087,1.0464634075,1.0464634075,0
1,8.000395,155357,155228,129,263,1,0,19676.319278,1.0464634075,1.0464634075,0
1,10.000484,196683,196537,146,442,1,0,20662.082304,1.0464634075,1.0464634075,0
1,12.000568,236901,236729,172,584,1,0,20108.155488,1.0464634075,1.0464634075,0
1,14.000659,278927,278737,190,844,1,0,21012.038006,1.0464634075,1.0464634075,0
1,16.000757,320425,320186,239,1139,1,0,20747.989905,1.0464634075,1.0464634075,0
1,18.000878,361342,361099,243,1444,1,0,20457.265026,1.0464634075,1.0464634075,0
1,20.001034,401856,401603,253,1724,1,0,20255.417059,1.0464634075,1.0464634075,0
1,22.001155,442831,442534,297,2010,1,0,20486.263306,1.0464634075,1.0464634075,0
1,24.001270,481937,481634,303,2194,1,0,19551.870361,1.0464634075,1.0464634075,0
1,26.001412,522627,522296,331,2497,1,0,20343.557927,1.0464634075,1.0464634075,0
1,28.001528,563717,563346,371,2772,1,0,20543.811766,1.0464634075,1.0464634075,0
1,30.001622,602469,602094,375,2933,1,0,19375.084866,1.0464634075,1.0464634075,0
1,32.001716,641888,641513,375,3085,1,0,19708.575944,1.0464634075,1.0464634075,0
1,34.001809,682006,681615,391,3347,1,0,20058.066969,1.0464634075,1.0464634075,0
1,36.001897,721147,720744,403,3532,1,0,19569.640893,1.0464634075,1.0464634075,0
1,38.001982,759820,759413,407,3651,1,0,19335.676223,1.0464634075,1.0464634075,0
1,40.002085,799029,798622,407,3799,1,0,19603.493027,1.0464634075,1.0464634075,0
1,42.002174,838150,837723,427,4007,1,0,19559.627866,1.0464634075,1.0464634075,0
1,44.002282,877451,877016,435,4230,1,0,19649.432574,1.0464634075,1.0464634075,0
1,46.002416,915307,914872,435,4287,1,0,18926.738741,1.0464634075,1.0464634075,0
1,48.002564,953517,953074,443,4381,1,0,19103.583231,1.0464634075,1.0464634075,0
1,50.002701,992055,991609,446,4474,1,0,19267.675511,1.0464634075,1.0464634075,0
1,52.002842,1031518,1031061,457,4630,1,0,19730.110231,1.0464634075,1.0464634075,0
1,54.002944,1070560,1070085,475,4810,1,0,19520.008013,1.0464634075,1.0464634075,0
1,55.248409,1097132,1096627,505,5167,1,0,19858.178337,1.0464634075,1.0464634075,0
