phase	depth	k	node	parent	z_k	tree_nodes_at_depth	parent_rho	rho	bound_r2	center	delta	legal_lo	legal_hi	N	Q	M
0	1	30	1	0	0	5	0	0	1.190737247467041	0	2.2497997170780129	-2	2	8	-0.875	0
0	2	29	124	1	1	15	0	0.18034054048882805	1.190737247467041	0	2.5695749276366202	-2	2	1	-1	0
0	3	28	1195	124	1	28	0.18034054048882805	0.23721234484056092	1.190737247467041	0.49950672902786408	2.1095785470250941	-1	2	0	0	0
0	4	27	1196	1195	0	42	0.23721234484056092	0.23850532063686994	1.190737247467041	0.074213856572746942	2.0153747950505783	-1	2	0	0	0
0	5	26	1197	1196	0	58	0.23850532063686994	0.28823604284195553	1.190737247467041	-0.47280272871679757	2.0688974319245395	-2	1	0	0	0
0	6	25	1198	1197	0	76	0.28823604284195553	0.32418101395341098	1.190737247467041	-0.37250872664367968	1.866557086908655	-2	1	0	0	0
0	7	24	1199	1198	-1	95	0.32418101395341098	0.37495082366793597	1.190737247467041	-0.54995217719230016	1.8593205638527903	-2	1	0	0	0
0	8	23	1200	1199	1	104	0.37495082366793597	0.37578305045622662	1.190737247467041	1.0565037674121451	1.7690690999540162	0	2	0	0	0
0	9	22	1201	1200	-1	116	0.37578305045622662	0.41641184790408065	1.190737247467041	-1.3592240990623989	1.6088482430520477	-2	0	0	0	0
0	10	21	1202	1201	0	116	0.41641184790408065	0.41727800151486238	1.190737247467041	0.051682928037071078	1.5452950117794899	-1	1	0	0	0
0	11	20	1203	1202	-1	116	0.41727800151486238	0.46776352353717637	1.190737247467041	-0.61926617012825391	1.4902418643643314	-2	0	0	0	0
0	12	19	1204	1203	0	102	0.46776352353717637	0.50419518364405191	1.190737247467041	-0.3094310064882026	1.3784328230108669	-1	1	0	0	0
0	13	18	1205	1204	0	95	0.50419518364405191	0.50629000831693882	1.190737247467041	-0.07499816016897233	1.3577204048828073	-1	1	0	0	0
0	14	17	1206	1205	0	71	0.50629000831693882	0.58026370872625699	1.190737247467041	0.41292011987421384	1.2560223305956877	0	1	0	0	0
0	15	16	1207	1206	0	45	0.58026370872625699	0.62687629351717344	1.190737247467041	-0.32082905919139032	1.1610623078288864	-1	0	0	0	0
0	16	15	1208	1207	1	26	0.62687629351717344	0.62885189764299143	1.190737247467041	1.0649597115813034	1.0974383603101971	0	2	0	0	0
0	17	14	1209	1208	0	25	0.62885189764299143	0.6323555512882888	1.190737247467041	0.081236976654830317	1.0287669954196297	0	1	0	0	0
0	18	13	1210	1209	-1	24	0.6323555512882888	0.64074511650918275	1.190737247467041	-1.1229447305175719	1.0030111914955642	-2	-1	0	0	0
0	19	12	1211	1210	0	21	0.64074511650918275	0.7600839264942042	1.190737247467041	0.48270142791951454	1.0362534036632849	0	1	0	0	0
0	20	11	1212	1211	0	19	0.7600839264942042	0.7605549941408779	1.190737247467041	-0.028302120171650708	0.85573881663314721	0	0	0	0	0
0	21	10	1213	1212	-1	16	0.7605549941408779	0.8160607028166077	1.190737247467041	-0.71433465190985934	0.79527069918077464	-1	0	0	0	0
0	22	9	-1	-1	0	0	0.8160607028166077	0.8234199699338367	1.190737247467041	0.099871942143918493	0.71261418874861027	0	0	0	0	0
0	23	8	-1	-1	0	0	0.8234199699338367	0.82618737657116803	1.190737247467041	0.064793368725596892	0.74647410984891827	0	0	0	0	0
0	24	7	-1	-1	-1	0	0.82618737657116803	0.83480773782660389	1.190737247467041	-1.10122985359926	0.65830075018837209	-1	-1	0	0	0
0	25	6	-1	-1	1	0	0.83480773782660389	0.83695634662296792	1.190737247467041	1.0456955025916408	0.58813467053053203	1	1	0	0	0
0	26	5	-1	-1	0	0	0.83695634662296792	0.87180438909442537	1.190737247467041	-0.19749286622253423	0.62925896385908586	0	0	0	0	0
0	27	4	-1	-1	0	0	0.87180438909442537	0.87850023770506547	1.190737247467041	-0.086552400274728616	0.59734596697010212	0	0	0	0	0
0	28	3	-1	-1	-3	0	0.87850023770506547	0.98734761829411899	1.190737247467041	-2.6830903877099148	0.53674574535558639	-3	-3	0	0	0
0	29	2	-1	-1	2	0	0.98734761829411899	0.99243880589739253	1.190737247467041	1.9298987301669539	0.44307856140914154	2	2	0	0	0
0	30	1	-1	-1	-2	0	0.99243880589739253	1.1028238159219257	1.190737247467041	-1.6960216366909198	0.40742462281970804	-2	-2	0	0	0
0	31	0	-1	-1	1	0	1.1028238159219257	1.11090087890625	1.190737247467041	1.0823604603154708	0.27171877417086554	1	1	0	0	0
