phase	depth	coefficient	tree_nodes	enumeration_nodes
0	0	-1	1	0
0	1	30	5	0
0	2	29	19	0
0	3	28	53	0
0	4	27	139	0
0	5	26	333	0
0	6	25	661	0
0	7	24	1219	0
0	8	23	2152	0
0	9	22	3309	0
0	10	21	4735	0
0	11	20	6184	0
0	12	19	7438	0
0	13	18	8767	0
0	14	17	9137	0
0	15	16	9101	0
0	16	15	8684	0
0	17	14	7529	0
0	18	13	6108	0
0	19	12	5213	0
0	20	11	4036	0
0	21	10	2825	0
0	22	9	0	62
0	23	8	0	106
0	24	7	0	84
0	25	6	0	45
0	26	5	0	28
0	27	4	0	14
0	28	3	0	10
0	29	2	0	5
0	30	1	0	1
0	31	0	0	4
