phase,elapsed_s,work_nodes,tree_nodes,enumeration_nodes,rollout_jobs,exact_candidates,active_rollouts,rate_work_nodes_s,search_radius_over_gh,best_over_gh,radius_drops
0,2.000285,37525,37497,28,8,0,0,18759.322932,1.1380322456,1.1380322456,0
0,4.000466,75083,75053,30,12,0,0,18777.306456,1.1380322456,1.1380322456,0
0,6.000642,112383,112353,30,12,0,0,18648.360315,1.1380322456,1.1380322456,0
0,8.000809,149943,149910,33,23,0,0,18778.424819,1.1380322456,1.1380322456,0
0,10.000930,187174,187141,33,23,0,0,18614.379610,1.1380322456,1.1380322456,0
0,12.001056,224457,224424,33,23,0,0,18640.319835,1.1380322456,1.1380322456,0
0,14.001172,262080,262031,49,34,0,0,18810.409081,1.1380322456,1.1380322456,0
0,16.001435,299682,299628,54,45,0,0,18798.535437,1.1380322456,1.1380322456,0
0,18.001555,337039,336985,54,46,0,0,18677.374707,1.1380322456,1.1380322456,0
0,20.001674,374504,374450,54,52,0,0,18731.391027,1.1380322456,1.1380322456,0
0,22.001787,412780,412710,70,83,0,0,19136.918898,1.1380322456,1.1380322456,0
0,24.001901,450529,450457,72,101,0,0,18873.416128,1.1380322456,1.1380322456,0
0,26.002014,488324,488252,72,117,0,0,18896.439031,1.1380322456,1.1380322456,0
0,28.002126,525584,525512,72,118,0,0,18628.949271,1.1380322456,1.1380322456,0
0,30.002239,563384,563312,72,135,0,0,18898.935177,1.1380322456,1.1380322456,0
0,32.002353,600757,600685,72,138,0,0,18685.440106,1.1380322456,1.1380322456,0
0,34.002467,638219,638147,72,146,0,0,18729.924378,1.1380322456,1.1380322456,0
0,36.002735,675642,675569,73,151,0,0,18708.998233,1.1380322456,1.1380322456,0
0,38.002863,713281,713207,74,165,0,0,18818.297163,1.1380322456,1.1380322456,0
0,40.002993,750546,750472,74,167,0,0,18631.288547,1.1380322456,1.1380322456,0
0,42.003108,787885,787811,74,171,0,0,18668.427704,1.1380322456,1.1380322456,0
0,44.003227,825870,825794,76,194,0,0,18991.362740,1.1380322456,1.1380322456,0
0,46.003346,863107,863031,76,195,0,0,18617.400149,1.1380322456,1.1380322456,0
0,48.003461,900570,900494,76,202,0,0,18730.418843,1.1380322456,1.1380322456,0
0,50.003583,937826,937750,76,203,0,0,18626.860129,1.1380322456,1.1380322456,0
0,52.003691,975383,975307,76,214,0,0,18777.488015,1.1380322456,1.1380322456,0
0,54.003774,1012542,1012462,80,232,0,0,18578.726150,1.1380322456,1.1380322456,0
0,56.003883,1050019,1049939,80,240,0,0,18737.487426,1.1380322456,1.1380322456,0
0,58.004014,1087259,1087179,80,242,0,0,18618.780070,1.1380322456,1.1380322456,0
0,60.004138,1124544,1124464,80,243,0,0,18641.344898,1.1380322456,1.1380322456,0
0,62.004251,1161876,1161796,80,245,0,0,18664.945393,1.1380322456,1.1380322456,0
0,64.004365,1199167,1199087,80,246,0,0,18644.431357,1.1380322456,1.1380322456,0
0,66.004482,1236550,1236470,80,251,0,0,18690.413003,1.1380322456,1.1380322456,0
0,68.004658,1273869,1273786,83,254,0,0,18657.858081,1.1380322456,1.1380322456,0
0,70.004762,1312196,1312113,83,288,0,0,19162.495128,1.1380322456,1.1380322456,0
0,72.004847,1349578,1349495,83,293,0,0,18690.206769,1.1380322456,1.1380322456,0
0,74.004961,1387095,1386996,99,304,0,0,18757.432843,1.1380322456,1.1380322456,0
0,76.005112,1424854,1424753,101,318,0,0,18878.077282,1.1380322456,1.1380322456,0
0,78.005245,1462327,1462220,107,325,0,0,18735.252963,1.1380322456,1.1380322456,0
0,80.005362,1499576,1499469,107,326,0,0,18623.413175,1.1380322456,1.1380322456,0
0,82.005606,1537300,1537179,121,341,0,0,18859.700022,1.1380322456,1.1380322456,0
0,84.005728,1575360,1575237,123,368,0,0,19028.837823,1.1380322456,1.1380322456,0
0,86.005874,1612623,1612500,123,370,0,0,18630.132632,1.1380322456,1.1380322456,0
0,88.005986,1650160,1650037,123,381,0,0,18767.454099,1.1380322456,1.1380322456,0
0,90.006098,1687368,1687245,123,381,0,0,18602.959155,1.1380322456,1.1380322456,0
0,92.006219,1724655,1724532,123,382,0,0,18642.374448,1.1380322456,1.1380322456,0
0,94.006411,1762239,1762116,123,391,0,0,18790.191641,1.1380322456,1.1380322456,0
0,96.006691,1799714,1799591,123,400,0,0,18734.881154,1.1380322456,1.1380322456,0
0,98.006803,1837067,1836944,123,405,0,0,18675.448171,1.1380322456,1.1380322456,0
0,100.006916,1874457,1874334,123,411,0,0,18693.945334,1.1380322456,1.1380322456,0
0,102.007030,1912433,1912300,133,435,0,0,18986.916720,1.1380322456,1.1380322456,0
0,104.007147,1950066,1949933,133,449,0,0,18815.404746,1.1380322456,1.1380322456,0
0,106.007261,1987533,1987400,133,456,0,0,18732.424937,1.1380322456,1.1380322456,0
0,108.007375,2023630,2023497,133,461,0,0,18047.477132,1.1380322456,1.1380322456,0
0,110.007573,2061485,2061349,136,482,0,0,18925.625417,1.1380322456,1.1380322456,0
0,112.007659,2098734,2098598,136,483,0,0,18623.695829,1.1380322456,1.1380322456,0
0,114.007786,2136307,2136171,136,493,0,0,18785.305856,1.1380322456,1.1380322456,0
0,116.007984,2173647,2173511,136,497,0,0,18668.150910,1.1380322456,1.1380322456,0
0,118.008098,2211337,2211195,142,511,0,0,18843.928685,1.1380322456,1.1380322456,0
0,120.008210,2248600,2248458,142,512,0,0,18630.457104,1.1380322456,1.1380322456,0
0,122.008318,2286289,2286147,142,527,0,0,18843.481425,1.1380322456,1.1380322456,0
0,124.008581,2323683,2323541,142,532,0,0,18694.544808,1.1380322456,1.1380322456,0
0,126.008670,2361070,2360928,142,538,0,0,18692.670868,1.1380322456,1.1380322456,0
0,128.008783,2398520,2398378,142,545,0,0,18723.936752,1.1380322456,1.1380322456,0
0,130.008896,2435897,2435755,142,549,0,0,18687.444262,1.1380322456,1.1380322456,0
0,132.009009,2473587,2473444,143,563,0,0,18843.935327,1.1380322456,1.1380322456,0
0,134.009121,2511067,2510924,143,572,0,0,18738.947874,1.1380322456,1.1380322456,0
0,136.009222,2548521,2548378,143,578,0,0,18726.058444,1.1380322456,1.1380322456,0
0,138.009361,2585835,2585692,143,579,0,0,18655.706917,1.1380322456,1.1380322456,0
0,140.009469,2623321,2623178,143,588,0,0,18741.985309,1.1380322456,1.1380322456,0
0,142.009609,2661004,2660861,143,599,0,0,18840.184211,1.1380322456,1.1380322456,0
0,144.009734,2698758,2698615,143,615,0,0,18875.812834,1.1380322456,1.1380322456,0
0,146.009859,2736237,2736094,143,624,0,0,18738.334401,1.1380322456,1.1380322456,0
0,148.009969,2773889,2773739,150,639,0,0,18824.959544,1.1380322456,1.1380322456,0
0,150.010082,2811108,2810958,150,642,0,0,18608.451311,1.1380322456,1.1380322456,0
0,152.010193,2848455,2848305,150,646,0,0,18672.465228,1.1380322456,1.1380322456,0
0,154.010280,2885924,2885774,150,654,0,0,18733.688485,1.1380322456,1.1380322456,0
0,156.010390,2923536,2923386,150,667,0,0,18804.957632,1.1380322456,1.1380322456,0
0,158.010488,2961173,2961023,150,683,0,0,18817.584844,1.1380322456,1.1380322456,0
0,160.010600,2998445,2998295,150,686,0,0,18634.957095,1.1380322456,1.1380322456,0
0,162.010691,3035890,3035740,150,691,0,0,18721.641117,1.1380322456,1.1380322456,0
0,164.010803,3073291,3073141,150,698,0,0,18699.459992,1.1380322456,1.1380322456,0
0,166.010911,3110618,3110468,150,703,0,0,18662.491731,1.1380322456,1.1380322456,0
0,168.011017,3148014,3147864,150,707,0,0,18697.009685,1.1380322456,1.1380322456,0
0,170.011114,3185709,3185557,152,719,0,0,18846.578732,1.1380322456,1.1380322456,0
0,172.011226,3223211,3223059,152,726,0,0,18749.953190,1.1380322456,1.1380322456,0
0,174.011343,3260493,3260341,152,729,0,0,18639.905250,1.1380322456,1.1380322456,0
0,176.011461,3298593,3298441,152,757,0,0,19048.879516,1.1380322456,1.1380322456,0
