phase,elapsed_s,work_nodes,tree_nodes,enumeration_nodes,rollout_jobs,exact_candidates,active_rollouts,rate_work_nodes_s,search_radius_over_gh,best_over_gh,radius_drops
0,2.000274,39792,39703,89,81,0,0,19892.772064,1.1465596640,1.1465596640,0
0,4.000396,77822,77729,93,107,0,0,19013.846173,1.1465596640,1.1465596640,0
0,6.000510,115499,115398,101,125,0,0,18837.425504,1.1465596640,1.1465596640,0
0,8.000629,153172,153071,101,142,0,0,18835.380943,1.1465596640,1.1465596640,0
0,10.000752,191364,191263,101,177,0,0,19094.822451,1.1465596640,1.1465596640,0
0,12.001017,229253,229132,121,199,0,0,18941.991417,1.1465596640,1.1465596640,0
0,14.001132,267227,267097,130,225,0,0,18985.906583,1.1465596640,1.1465596640,0
0,16.001235,304688,304556,132,236,0,0,18729.534633,1.1465596640,1.1465596640,0
0,18.001317,342727,342579,148,263,0,0,19018.720347,1.1465596640,1.1465596640,0
0,20.001435,380690,380540,150,291,0,0,18980.384570,1.1465596640,1.1465596640,0
0,22.001528,418116,417966,150,299,0,0,18712.123290,1.1465596640,1.1465596640,0
0,24.001608,456022,455863,159,323,0,0,18952.246876,1.1465596640,1.1465596640,0
0,26.001692,493421,493262,159,332,0,0,18698.712149,1.1465596640,1.1465596640,0
0,28.001774,531345,531184,161,356,0,0,18961.218248,1.1465596640,1.1465596640,0
0,30.001979,569320,569153,167,383,0,0,18985.559334,1.1465596640,1.1465596640,0
0,32.002094,606593,606426,167,399,0,0,18635.427028,1.1465596640,1.1465596640,0
0,34.002201,644451,644280,171,423,0,0,18927.988725,1.1465596640,1.1465596640,0
0,36.002294,681997,681826,171,437,0,0,18772.125951,1.1465596640,1.1465596640,0
0,38.002415,719806,719625,181,460,0,0,18903.351943,1.1465596640,1.1465596640,0
0,40.002718,757609,757426,183,480,0,0,18898.645464,1.1465596640,1.1465596640,0
0,42.002830,795906,795711,195,519,0,0,19147.427936,1.1465596640,1.1465596640,0
0,44.002942,833815,833620,195,545,0,0,18953.433215,1.1465596640,1.1465596640,0
0,46.003058,871558,871359,199,570,0,0,18870.409441,1.1465596640,1.1465596640,0
0,48.003178,908943,908744,199,579,0,0,18691.375200,1.1465596640,1.1465596640,0
