phase	depth	coefficient	tree_nodes	enumeration_nodes
0	0	-1	1	0
0	1	30	5	0
0	2	29	19	0
0	3	28	63	0
0	4	27	175	0
0	5	26	431	0
0	6	25	1013	0
0	7	24	2009	0
0	8	23	3281	0
0	9	22	5507	0
0	10	21	8625	0
0	11	20	11395	0
0	12	19	14417	0
0	13	18	16647	0
0	14	17	16579	0
0	15	16	16055	0
0	16	15	15275	0
0	17	14	12897	0
0	18	13	10913	0
0	19	12	8297	0
0	20	11	6165	0
0	21	10	4001	0
0	22	9	0	57
0	23	8	0	55
0	24	7	0	30
0	25	6	0	20
0	26	5	0	14
0	27	4	0	11
0	28	3	0	8
0	29	2	0	0
0	30	1	0	0
0	31	0	0	3
