phase,elapsed_s,work_nodes,tree_nodes,enumeration_nodes,rollout_jobs,exact_candidates,active_rollouts,rate_work_nodes_s,search_radius_over_gh,best_over_gh,radius_drops
0,2.000189,39793,39730,63,100,1,0,19894.119071,1.0942780727,1.0942780727,1
0,4.000335,79670,79596,74,238,2,0,19937.043619,1.0942780727,1.0942780727,1
0,6.000494,120261,120162,99,423,3,0,20293.886108,1.0931169172,1.0931169172,2
0,8.000650,160539,160400,139,603,3,0,20137.431385,1.0931169172,1.0931169172,2
0,10.000796,202044,201843,201,910,3,0,20750.989940,1.0931169172,1.0931169172,2
0,12.000931,243297,243056,241,1207,3,0,20625.106413,1.0931169172,1.0931169172,2
0,14.001073,284395,284136,259,1504,3,0,20547.539676,1.0931169172,1.0931169172,2
0,16.001200,327251,326947,304,1902,3,0,21426.636259,1.0931169172,1.0931169172,2
0,18.001313,370448,370068,380,2378,3,0,21597.276309,1.0931169172,1.0931169172,2
0,20.001426,414885,414432,453,2846,4,0,22217.246792,1.0789672220,1.0789672220,3
0,22.001548,460164,459615,549,3420,5,0,22638.122844,1.0789672220,1.0789672220,3
0,24.001701,512908,511983,925,4784,5,0,26369.984766,1.0789672220,1.0789672220,3
0,26.001822,557407,556454,953,5333,5,0,22248.147969,1.0789672220,1.0789672220,3
0,28.001961,599467,598466,1001,5717,5,0,21028.540398,1.0789672220,1.0789672220,3
0,30.002159,644572,643523,1049,6378,5,1,22550.269102,1.0789672220,1.0789672220,3
0,32.002342,685553,684476,1077,6700,5,0,20488.625916,1.0789672220,1.0789672220,3
0,34.002455,725672,724593,1079,6839,5,0,20058.365569,1.0789672220,1.0789672220,3
0,36.002561,765659,764580,1079,6992,5,0,19992.444859,1.0789672220,1.0789672220,3
0,38.002677,805701,804618,1083,7188,6,0,20019.833705,1.0563727073,1.0563727073,4
0,40.002781,845675,844585,1090,7515,6,0,19985.962818,1.0563727073,1.0563727073,4
0,42.002892,886322,885218,1104,7904,7,0,20322.372566,1.0563727073,1.0563727073,4
0,42.648122,899170,898061,1109,8021,7,0,21083.472569,1.0563727073,1.0563727073,4
