phase	depth	k	node	parent	z_k	nodes_at_depth	parent_rho	rho	bound_r2	remaining	center	delta	legal_lo	legal_hi	offset	P	Ptheta	N	Q	M
0	1	39	1	0	0	7	0	0	0.97293543815612793	0.97293543815612793	0	3.412049837639751	-3	3	0	0.32500922679901123	0.32500922679901123	3292549	0	0
0	2	38	3	1	0	43	0	0	0.97293543815612793	0.97293543815612793	0	3.809186415197241	-3	3	0	0.30332228541374207	0.30332228541374207	1117551	0	0
0	3	37	16	3	0	203	0	0	0.97293543815612793	0.97293543815612793	0	3.5546294874215851	-3	3	0	0.31662467122077942	0.31662467122077942	397699	0	0
0	4	36	55	16	0	741	0	0	0.97293543815612793	0.97293543815612793	0	3.3070563619814131	-3	3	0	0.33167737722396851	0.33167737722396851	147674	0	0
0	5	35	164	55	0	2613	0	0	0.97293543815612793	0.97293543815612793	0	3.309193076991809	-3	3	0	0.33153718709945679	0.33153718709945679	54713	0	0
0	6	34	519	164	0	8239	0	0	0.97293543815612793	0.97293543815612793	0	3.1732145806338887	-3	3	0	0.34085726737976074	0.34085726737976074	20757	0	0
0	7	33	1580	519	0	24945	0	0	0.97293543815612793	0.97293543815612793	0	3.3049906148010648	-3	3	0	0.33181309700012207	0.33181309700012207	7586	0	0
0	8	32	4733	1580	0	66133	0	0	0.97293543815612793	0.97293543815612793	0	3.0725079700007401	-3	3	0	0.34832099080085754	0.34832099080085754	2927	0	0
0	9	31	13738	4733	0	168721	0	0	0.97293543815612793	0.97293543815612793	0	3.1360737149553142	-3	3	0	0.34355136752128601	0.34355136752128601	1103	0	0
0	10	30	41427	13738	0	417087	0	0	0.97293543815612793	0.97293543815612793	0	3.2006594934566266	-3	3	0	0.33890879154205322	0.33890879154205322	387	0	0
0	11	29	106670	41427	0	911657	0	0	0.97293543815612793	0.97293543815612793	0	2.9828669393961547	-2	2	0	0.39276033639907837	0.39276033639907837	152	0	0
0	12	28	274357	106670	0	1507583	0	0	0.97293543815612793	0.97293543815612793	0	2.7825421188259143	-2	2	0	0.40820813179016113	0.40820813179016113	63	0	0
0	13	27	630168	274357	0	1482672	0	0	0.97293543815612793	0.97293543815612793	0	2.5966571890530967	-2	2	0	0.42473772168159485	0.42473772168159485	27	0	0
0	14	26	1156407	630168	0	1192334	0	0	0.97293543815612793	0.97293543815612793	0	2.8236662153718419	-2	2	0	0.40485212206840515	0.40485212206840515	12	0	0
0	15	25	2412510	1156407	0	943308	0	0	0.97293543815612793	0.97293543815612793	0	2.8257409722735822	-2	2	0	0.40468543767929077	0.40468543767929077	5	0	0
0	16	24	4765267	2412510	0	719296	0	0	0.97293543815612793	0.97293543815612793	0	2.6868010070277548	-2	2	0	0.41643023490905762	0.41643023490905762	1	0	0
0	17	23	-1	4765267	0	538931	0	0	0.97293543815612793	0.97293543815612793	0	2.6240821821032965	-2	2	0	0.42214888334274292	0.42214888334274292	0	0	0
0	18	22	-1	-1	0	366278	0	0	0.97293543815612793	0.97293543815612793	0	2.3071770248415611	-2	2	0	0	0	0	0	0
0	19	21	-1	-1	0	244636	0	0	0.97293543815612793	0.97293543815612793	0	2.1479252463581977	-2	2	0	0	0	0	0	0
0	20	20	-1	-1	0	161900	0	0	0.97293543815612793	0.97293543815612793	0	2.0753969233107448	-2	2	0	0	0	0	0	0
