phase	depth	coefficient	tree_nodes	enumeration_nodes
0	0	-1	1	0
0	1	31	5	0
0	2	30	19	0
0	3	29	65	0
0	4	28	179	0
0	5	27	417	0
0	6	26	881	0
0	7	25	1645	0
0	8	24	2639	0
0	9	23	4034	0
0	10	22	5774	0
0	11	21	7158	0
0	12	20	8176	0
0	13	19	9399	0
0	14	18	9482	0
0	15	17	9904	0
0	16	16	9255	0
0	17	15	8604	0
0	18	14	7907	0
0	19	13	6408	0
0	20	12	4951	0
0	21	11	3873	0
0	22	10	2761	0
0	23	9	0	147
0	24	8	0	171
0	25	7	0	130
0	26	6	0	78
0	27	5	0	51
0	28	4	0	24
0	29	3	0	12
0	30	2	0	5
0	31	1	0	2
0	32	0	0	8
