phase,elapsed_s,work_nodes,tree_nodes,enumeration_nodes,rollout_jobs,exact_candidates,active_rollouts,rate_work_nodes_s,search_radius_over_gh,best_over_gh,radius_drops
0,2.000284,39175,39152,23,64,2,0,19584.218600,1.0356743529,1.0356743529,0
0,4.000423,77184,77140,44,93,2,0,19003.182310,1.0356743529,1.0356743529,0
0,6.000555,115066,115022,44,117,2,0,18939.747789,1.0356743529,1.0356743529,0
0,8.000688,152601,152554,47,129,2,0,18766.253311,1.0356743529,1.0356743529,0
0,10.000810,190454,190404,50,156,2,0,18925.340407,1.0356743529,1.0356743529,0
0,12.000938,228511,228455,56,190,2,0,19027.281588,1.0356743529,1.0356743529,0
0,14.001059,266798,266733,65,232,2,0,19142.347994,1.0356743529,1.0356743529,0
0,16.001173,304936,304871,65,270,2,0,19067.915331,1.0356743529,1.0356743529,0
0,18.001273,343367,343298,69,320,2,0,19214.533605,1.0356743529,1.0356743529,0
0,20.001390,382110,382041,69,390,2,0,19370.365110,1.0356743529,1.0356743529,0
0,22.001514,419989,419920,69,435,2,0,18938.328068,1.0356743529,1.0356743529,0
0,24.001631,458551,458480,71,514,2,0,19279.871752,1.0356743529,1.0356743529,0
0,26.001746,496493,496422,71,566,2,0,18969.911763,1.0356743529,1.0356743529,0
0,28.001870,534659,534587,72,642,2,0,19081.814084,1.0356743529,1.0356743529,0
0,30.001985,572851,572779,72,713,2,0,19094.899704,1.0356743529,1.0356743529,0
0,32.002097,611338,611262,76,804,2,0,19242.429967,1.0356743529,1.0356743529,0
0,34.002219,649871,649783,88,911,2,0,19265.316705,1.0356743529,1.0356743529,0
0,36.002340,688053,687965,88,1009,2,0,19089.845227,1.0356743529,1.0356743529,0
0,38.002450,726306,726218,88,1104,2,0,19125.448521,1.0356743529,1.0356743529,0
0,40.002539,764243,764155,88,1160,2,0,18967.659050,1.0356743529,1.0356743529,0
0,42.002658,803705,803596,109,1271,4,0,19729.830662,1.0315564830,1.0315564830,1
0,44.002778,843508,843391,117,1401,4,0,19900.306509,1.0315564830,1.0315564830,1
0,46.002896,883878,883752,126,1596,4,0,20183.807157,1.0315564830,1.0315564830,1
0,48.003016,923240,923111,129,1763,4,0,19679.817027,1.0315564830,1.0315564830,1
0,50.003155,962880,962741,139,1907,4,0,19818.617691,1.0315564830,1.0315564830,1
