phase	depth	k	node	parent	z_k	tree_nodes_at_depth	parent_rho	rho	bound_r2	center	delta	legal_lo	legal_hi	N	Q	M
0	1	37	1	0	0	7	0	0	0.64446854591369629	0	2.7982077295249237	-2	2	7477	-0.99941502564628348	3.5772874198235285
0	2	36	2	1	0	31	0	0	0.64446854591369629	0	3.1020206106774681	-3	3	4324	-0.99951210323242468	3.5772874198235285
0	3	35	3	2	0	135	0	0	0.64446854591369629	0	2.8882244111224802	-2	2	3964	-0.99946779373789207	3.5772874198235285
0	4	34	4	3	0	521	0	0	0.64446854591369629	0	2.9530802388712956	-2	2	2453	-0.99956928129099376	3.5772874198235285
0	5	33	5	4	0	1476	0	0	0.64446854591369629	0	2.691147845633648	-2	2	1606	-1	0
0	6	32	6	5	0	3546	0	0	0.64446854591369629	0	2.7108344355117118	-2	2	1050	-1	0
0	7	31	7	6	0	7975	0	0	0.64446854591369629	0	2.6096302579286008	-2	2	726	-1	0
0	8	30	8	7	0	17690	0	0	0.64446854591369629	0	2.703741508727334	-2	2	454	-1	0
0	9	29	9	8	0	32685	0	0	0.64446854591369629	0	2.3614413292846046	-2	2	310	-1	0
0	10	28	10	9	0	57385	0	0	0.64446854591369629	0	2.3699044014481485	-2	2	190	-1	0
0	11	27	11	10	0	90822	0	0	0.64446854591369629	0	2.2324381325319647	-2	2	129	-1	0
0	12	26	12	11	0	137925	0	0	0.64446854591369629	0	2.2294712598910444	-2	2	75	-1	0
0	13	25	13	12	0	188484	0	0	0.64446854591369629	0	2.0778946284764195	-2	2	35	-1	0
0	14	24	4439697	13	-1	266328	0	0.13171715438895912	0.64446854591369629	0	2.2119723459972311	-2	2	10	-1	0
0	15	23	4439698	4439697	1	349730	0.13171715438895912	0.16685623944537514	0.64446854591369629	0.50565880254650009	1.8883609217537891	-1	2	5	-1	0
0	16	22	4480346	4439698	0	432683	0.16685623944537514	0.21256635271272448	0.64446854591369629	0.54628656936585251	1.7658431660253211	-1	2	2	-1	0
0	17	21	4480347	4480346	0	456795	0.21256635271272448	0.21589394789198463	0.64446854591369629	-0.12892748235798582	1.4688348341840669	-1	1	2	-1	0
0	18	20	4480348	4480347	0	483738	0.21589394789198463	0.23337103322242519	0.64446854591369629	-0.30279825769208646	1.4994503219974904	-1	1	1	-1	0
0	19	19	4480349	4480348	0	474485	0.23337103322242519	0.23337103326933417	0.64446854591369629	1.4844865109558042e-05	1.3896988913726871	-1	1	1	-1	0
0	20	18	4486681	4480349	0	414049	0.23337103326933417	0.3087142981167309	0.64446854591369629	0.54286292880242704	1.2680617195515465	0	1	0	0	0
0	21	17	4486682	4486681	0	339955	0.3087142981167309	0.31365477976399408	0.64446854591369629	-0.13324297496774104	1.0984250625459873	-1	0	0	0	0
0	22	16	4486683	4486682	0	256960	0.31365477976399408	0.34520464887018043	0.64446854591369629	0.31480560659417939	1.0193784877280834	0	1	0	0	0
0	23	15	4486684	4486683	-1	187503	0.34520464887018043	0.41592443252991368	0.64446854591369629	-0.53441031908429881	0.95776739430923785	-1	0	0	0	0
0	24	14	4486685	4486684	0	122577	0.41592443252991368	0.4250861973245158	0.64446854591369629	0.15221809350464216	0.76025927814568173	0	0	0	0	0
0	25	13	4486686	4486685	0	76850	0.4250861973245158	0.43423049260338836	0.64446854591369629	0.14880568514984102	0.72886189166763204	0	0	0	0	0
0	26	12	4486687	4486686	1	45400	0.43423049260338836	0.43500118169295482	0.64446854591369629	0.95881433150133766	0.68024001778629561	1	1	0	0	0
0	27	11	4486688	4486687	-1	26131	0.43500118169295482	0.43500799003921875	0.64446854591369629	-1.0038210423557168	0.67022283132098281	-1	-1	0	0	0
0	28	10	4486689	4486688	0	14828	0.43500799003921875	0.438095385963159	0.64446854591369629	-0.081521137052186762	0.67146780021089925	0	0	0	0	0
0	29	9	-1	-1	-1	0	0.438095385963159	0.4422828932230799	0.64446854591369629	-0.90902042239821712	0.63869385347055108	-1	-1	0	0	0
0	30	8	-1	-1	0	0	0.4422828932230799	0.4503735139036058	0.64446854591369629	0.12352740264279777	0.61751506452132665	0	0	0	0	0
0	31	7	-1	-1	0	0	0.4503735139036058	0.45980277367559658	0.64446854591369629	0.12358864413925968	0.56072120102339029	0	0	0	0	0
0	32	6	-1	-1	0	0	0.45980277367559658	0.45991413980811058	0.64446854591369629	0.013420625767517118	0.54649903648476073	0	0	0	0	0
0	33	5	-1	-1	0	0	0.45991413980811058	0.45997185161295318	0.64446854591369629	0.0090018087914715758	0.50904908913268654	0	0	0	0	0
0	34	4	-1	-1	1	0	0.45997185161295318	0.56909321589783801	0.64446854591369629	0.65280460020750308	0.45145385238169378	1	1	0	0	0
0	35	3	-1	-1	0	0	0.56909321589783801	0.57137156948293943	0.64446854591369629	-0.050814725833097249	0.29227632483217153	0	0	0	0	0
0	36	2	-1	-1	0	0	0.57137156948293943	0.63108968461660153	0.64446854591369629	0.26821360869354888	0.29674094142916718	0	0	0	0	0
0	37	1	-1	-1	1	0	0.63108968461660153	0.63175605635186305	0.64446854591369629	1.0256060473381126	0.11473444938876538	1	1	0	0	0
0	38	0	-1	-1	1	0	0.63175605635186305	0.63474822044372559	0.64446854591369629	0.94464956990378646	0.11408895472563117	1	1	0	0	0
