phase,elapsed_s,work_nodes,tree_nodes,enumeration_nodes,rollout_jobs,exact_candidates,active_rollouts,rate_work_nodes_s,search_radius_over_gh,best_over_gh,radius_drops
0,2.000149,38949,38903,46,54,1,0,19472.547202,1.0820629763,1.0820629763,0
0,4.000276,76823,76777,46,76,1,0,18935.800682,1.0820629763,1.0820629763,0
0,6.000378,115564,115510,54,127,1,0,19369.507429,1.0820629763,1.0820629763,0
0,8.000487,153343,153283,60,144,1,0,18888.471504,1.0820629763,1.0820629763,0
0,10.000602,191289,191223,66,170,1,0,18971.912075,1.0820629763,1.0820629763,0
0,12.000694,228623,228557,66,174,1,0,18666.139267,1.0820629763,1.0820629763,0
0,14.000822,266281,266213,68,190,1,0,18827.798504,1.0820629763,1.0820629763,0
0,16.001016,304223,304135,88,220,3,0,18969.154519,1.0582012973,1.0582012973,1
0,18.001177,343826,343720,106,348,3,0,19799.907988,1.0582012973,1.0582012973,1
0,20.001311,382441,382321,120,434,3,0,19306.210056,1.0582012973,1.0582012973,1
0,22.001433,420028,419908,120,455,3,0,18792.347991,1.0582012973,1.0582012973,1
0,24.001528,457995,457875,120,492,3,0,18982.605037,1.0582012973,1.0582012973,1
0,26.001644,496368,496244,124,554,3,0,19185.380840,1.0582012973,1.0582012973,1
0,28.002010,533806,533682,124,567,3,0,18715.576191,1.0582012973,1.0582012973,1
0,30.002174,573078,572952,126,692,3,0,19634.389843,1.0582012973,1.0582012973,1
0,32.002347,611170,611044,126,755,3,0,19044.353397,1.0582012973,1.0582012973,1
0,34.002647,648960,648834,126,817,3,0,18892.168574,1.0582012973,1.0582012973,1
0,36.002816,687437,687303,134,915,3,0,19236.875811,1.0582012973,1.0582012973,1
0,38.002976,724896,724761,135,937,4,0,18727.998277,1.0525812971,1.0525812971,2
0,40.003123,764042,763905,137,1096,4,0,19571.564250,1.0525812971,1.0525812971,2
0,42.003249,801966,801829,137,1151,4,0,18960.806872,1.0525812971,1.0525812971,2
0,44.003359,840876,840737,139,1344,6,0,19453.931892,1.0121767579,1.0121767579,3
0,46.003465,879143,879004,139,1425,6,0,19132.481712,1.0121767579,1.0121767579,3
0,48.003622,917245,917104,141,1514,6,0,19049.502595,1.0121767579,1.0121767579,3
0,50.003743,954984,954843,141,1592,6,0,18868.363436,1.0121767579,1.0121767579,3
0,52.003891,993216,993075,141,1641,6,0,19114.585559,1.0121767579,1.0121767579,3
0,54.004010,1030057,1029916,141,1682,6,0,18419.398502,1.0121767579,1.0121767579,3
0,56.004128,1068491,1068350,141,1774,6,0,19215.870549,1.0121767579,1.0121767579,3
0,58.004245,1106381,1106238,143,1885,6,0,18943.889017,1.0121767579,1.0121767579,3
0,60.004419,1144443,1144300,143,1919,6,0,19029.344009,1.0121767579,1.0121767579,3
0,62.004583,1181505,1181362,143,1929,6,0,18529.483278,1.0121767579,1.0121767579,3
0,64.004686,1219345,1219202,143,1956,6,0,18919.028508,1.0121767579,1.0121767579,3
0,66.004813,1257449,1257306,143,1998,6,0,19050.787027,1.0121767579,1.0121767579,3
0,68.004979,1295090,1294947,143,2031,6,0,18818.938169,1.0121767579,1.0121767579,3
0,70.005149,1333317,1333168,149,2089,6,0,19111.877163,1.0121767579,1.0121767579,3
0,72.005257,1370709,1370558,151,2131,6,0,18694.989695,1.0121767579,1.0121767579,3
0,74.005373,1408973,1408822,151,2209,6,0,19130.885205,1.0121767579,1.0121767579,3
0,76.005484,1447681,1447530,151,2353,6,0,19352.932270,1.0121767579,1.0121767579,3
0,78.005590,1485366,1485215,151,2448,6,0,18841.496568,1.0121767579,1.0121767579,3
0,80.005705,1522953,1522802,151,2463,6,0,18792.421963,1.0121767579,1.0121767579,3
0,82.005812,1560349,1560198,151,2470,6,0,18696.997860,1.0121767579,1.0121767579,3
0,84.005905,1597507,1597356,151,2476,6,0,18578.136897,1.0121767579,1.0121767579,3
0,86.005984,1635133,1634982,151,2493,6,0,18812.261750,1.0121767579,1.0121767579,3
0,88.006098,1672677,1672518,159,2509,6,0,18770.924482,1.0121767579,1.0121767579,3
0,90.006218,1710140,1709981,159,2528,6,0,18730.379680,1.0121767579,1.0121767579,3
0,92.006333,1747608,1747449,159,2541,6,0,18732.922248,1.0121767579,1.0121767579,3
0,94.006459,1785070,1784911,159,2556,6,0,18729.816744,1.0121767579,1.0121767579,3
0,96.006568,1822695,1822536,159,2579,6,0,18811.474615,1.0121767579,1.0121767579,3
0,98.006676,1860286,1860127,159,2604,6,0,18794.484741,1.0121767579,1.0121767579,3
0,100.006769,1898241,1898082,159,2637,6,0,18976.624257,1.0121767579,1.0121767579,3
0,102.006875,1936637,1936476,161,2685,6,0,19196.980583,1.0121767579,1.0121767579,3
0,104.006976,1974358,1974193,165,2716,6,0,18859.546037,1.0121767579,1.0121767579,3
0,106.007148,2011225,2011060,165,2770,6,0,18431.916053,1.0121767579,1.0121767579,3
0,108.007329,2049680,2049515,165,2849,6,0,19225.758656,1.0121767579,1.0121767579,3
0,110.007487,2087905,2087740,165,2916,6,0,19110.989878,1.0121767579,1.0121767579,3
0,112.007641,2125643,2125478,165,2973,6,0,18867.546793,1.0121767579,1.0121767579,3
0,114.007790,2163452,2163287,165,3058,6,0,18903.090576,1.0121767579,1.0121767579,3
0,116.007933,2201552,2201387,165,3206,6,0,19048.635861,1.0121767579,1.0121767579,3
0,118.008103,2238713,2238546,167,3267,6,0,18578.920755,1.0121767579,1.0121767579,3
0,120.008240,2275923,2275756,167,3268,6,0,18603.726761,1.0121767579,1.0121767579,3
0,122.008352,2313071,2312904,167,3271,6,0,18572.959097,1.0121767579,1.0121767579,3
0,124.008465,2350380,2350213,167,3276,6,0,18653.446472,1.0121767579,1.0121767579,3
0,126.008579,2388095,2387928,167,3292,6,0,18856.425561,1.0121767579,1.0121767579,3
0,128.008697,2425549,2425382,167,3302,6,0,18725.898889,1.0121767579,1.0121767579,3
0,130.008805,2462915,2462748,167,3311,6,0,18681.992714,1.0121767579,1.0121767579,3
0,132.008896,2500772,2500605,167,3332,6,0,18927.639247,1.0121767579,1.0121767579,3
0,134.009008,2538507,2538340,167,3350,6,0,18866.442545,1.0121767579,1.0121767579,3
0,136.009111,2575948,2575781,167,3362,6,0,18719.537769,1.0121767579,1.0121767579,3
0,138.009224,2613542,2613375,167,3375,6,0,18795.930286,1.0121767579,1.0121767579,3
0,140.009389,2650852,2650685,167,3380,6,0,18653.468839,1.0121767579,1.0121767579,3
0,142.009484,2688461,2688294,167,3397,6,0,18803.603002,1.0121767579,1.0121767579,3
0,144.009595,2726218,2726051,167,3421,6,0,18877.448385,1.0121767579,1.0121767579,3
0,146.009689,2763621,2763454,167,3437,6,0,18700.623221,1.0121767579,1.0121767579,3
0,148.009833,2801532,2801365,167,3466,6,0,18954.136364,1.0121767579,1.0121767579,3
0,150.010032,2839085,2838918,167,3489,6,0,18774.632713,1.0121767579,1.0121767579,3
0,152.010199,2876654,2876487,167,3512,6,0,18782.927662,1.0121767579,1.0121767579,3
0,154.010318,2914475,2914308,167,3541,6,0,18909.379099,1.0121767579,1.0121767579,3
0,156.010566,2951734,2951567,167,3548,6,0,18627.191625,1.0121767579,1.0121767579,3
0,158.010682,2989046,2988879,167,3568,6,0,18654.919050,1.0121767579,1.0121767579,3
0,160.010810,3026634,3026467,167,3598,6,0,18792.791793,1.0121767579,1.0121767579,3
0,162.010996,3064181,3064014,167,3623,6,0,18771.751862,1.0121767579,1.0121767579,3
0,164.011196,3101907,3101740,167,3653,6,0,18861.119395,1.0121767579,1.0121767579,3
0,166.011311,3139566,3139399,167,3678,6,0,18828.412349,1.0121767579,1.0121767579,3
0,168.011428,3176959,3176792,167,3700,6,0,18695.408020,1.0121767579,1.0121767579,3
0,170.011545,3214418,3214251,167,3720,6,0,18728.410428,1.0121767579,1.0121767579,3
0,172.011666,3251936,3251769,167,3744,6,0,18757.861295,1.0121767579,1.0121767579,3
0,174.011833,3289845,3289678,167,3781,6,0,18952.916929,1.0121767579,1.0121767579,3
0,176.011962,3327889,3327722,167,3834,6,0,19020.778039,1.0121767579,1.0121767579,3
0,178.012086,3365675,3365508,167,3872,6,0,18891.825023,1.0121767579,1.0121767579,3
0,180.012219,3404011,3403844,167,3939,6,0,19166.721561,1.0121767579,1.0121767579,3
0,182.012336,3441679,3441512,167,3988,6,0,18832.905686,1.0121767579,1.0121767579,3
0,184.012622,3479478,3479311,167,4043,6,0,18896.795302,1.0121767579,1.0121767579,3
0,186.012788,3516693,3516522,171,4091,6,0,18605.956859,1.0121767579,1.0121767579,3
0,188.012959,3555466,3555295,171,4196,6,0,19384.836645,1.0121767579,1.0121767579,3
0,190.013129,3593412,3593241,171,4270,6,0,18971.392829,1.0121767579,1.0121767579,3
