phase	depth	coefficient	nodes
0	0	-1	1
0	1	36	7
0	2	35	35
0	3	34	159
0	4	33	667
0	5	32	2351
0	6	31	7971
0	7	30	23921
0	8	29	64213
0	9	28	151453
0	10	27	309305
0	11	26	586399
0	12	25	885833
0	13	24	824248
0	14	23	596753
0	15	22	446749
0	16	21	355445
0	17	20	262786
0	18	19	180832
0	19	18	119704
0	20	17	76654
0	21	16	46330
0	22	15	26344
0	23	14	14530
0	24	13	8242
0	25	12	4716
0	26	11	2456
0	27	10	1106
0	28	9	494
0	29	8	188
0	30	7	70
0	31	6	22
0	32	5	12
0	33	4	4
0	34	3	0
0	35	2	0
0	36	1	0
0	37	0	0
