phase,elapsed_s,work_nodes,tree_nodes,enumeration_nodes,rollout_jobs,exact_candidates,active_rollouts,rate_work_nodes_s,search_radius_over_gh,best_over_gh,radius_drops
0,2.000132,40083,39907,176,99,1,0,20039.679065,1.1136368887,1.1136368887,0
0,4.000246,78960,78725,235,165,1,0,19437.394994,1.1136368887,1.1136368887,0
0,6.000365,117923,117657,266,261,3,0,19480.336556,1.0693724712,1.0693724712,2
0,8.000496,157763,157479,284,449,3,0,19918.696461,1.0693724712,1.0693724712,2
0,10.000617,197582,197281,301,679,3,0,19908.290870,1.0693724712,1.0693724712,2
0,12.000731,238176,237845,331,835,3,0,20295.847916,1.0693724712,1.0693724712,2
0,14.000854,277178,276830,348,954,4,0,19499.803395,1.0693724712,1.0693724712,2
0,16.001087,315657,315298,359,1052,4,0,19237.257580,1.0693724712,1.0693724712,2
0,18.001206,356459,356058,401,1326,4,0,20399.787151,1.0693724712,1.0693724712,2
0,20.001336,396605,396141,464,1595,6,0,20071.693634,0.9947267162,0.9947267162,3
0,22.001464,435270,434806,464,1783,6,0,19331.256855,0.9947267162,0.9947267162,3
0,24.001592,472864,472394,470,1849,6,0,18795.805677,0.9947267162,0.9947267162,3
0,26.001712,511061,510585,476,1927,6,0,19097.350301,0.9947267162,0.9947267162,3
0,28.001845,549148,548668,480,2051,6,0,19042.236633,0.9947267162,0.9947267162,3
0,30.001981,587069,586585,484,2091,6,0,18959.204802,0.9947267162,0.9947267162,3
0,32.002104,625144,624660,484,2154,6,0,19036.331864,0.9947267162,0.9947267162,3
0,34.002212,663627,663143,484,2261,6,0,19240.457148,0.9947267162,0.9947267162,3
0,36.002430,700400,699910,490,2314,8,0,18384.499904,0.9615569973,0.9615569973,4
0,38.002546,738061,737571,490,2343,8,0,18829.410286,0.9615569973,0.9615569973,4
0,40.002666,776049,775559,490,2391,8,0,18992.856905,0.9615569973,0.9615569973,4
0,42.002808,813915,813425,490,2450,8,0,18931.652795,0.9615569973,0.9615569973,4
0,43.111919,834465,833975,490,2495,8,0,19355.795612,0.9615569973,0.9615569973,4
1,2.000154,38536,38511,25,45,1,0,19266.020996,0.9615569973,0.9615569973,0
1,4.000247,76492,76467,25,75,1,0,18977.116814,0.9615569973,0.9615569973,0
1,6.000373,114719,114694,25,114,1,0,19112.290737,0.9615569973,0.9615569973,0
1,8.000503,152980,152955,25,160,1,0,19129.253538,0.9615569973,0.9615569973,0
1,10.000637,190959,190934,25,200,1,0,18988.231624,0.9615569973,0.9615569973,0
1,12.000744,229017,228986,31,245,1,0,19027.979111,0.9615569973,0.9615569973,0
1,14.000856,267743,267710,33,333,1,0,19361.920021,0.9615569973,0.9615569973,0
1,16.000988,305820,305783,37,437,1,0,19037.246388,0.9615569973,0.9615569973,0
1,18.001107,343273,343234,39,528,1,0,18725.381130,0.9615569973,0.9615569973,0
1,20.001232,381082,381041,41,592,1,0,18903.315452,0.9615569973,0.9615569973,0
1,21.712451,413118,413077,41,659,1,0,19026.828731,0.9615569973,0.9615569973,0
