phase	depth	k	node	parent	z_k	tree_nodes_at_depth	parent_rho	rho	bound_r2	center	delta	legal_lo	legal_hi	N	Q	M
0	1	33	1	0	0	5	0	0	1.1493196487426758	0	2.4643197607086207	-2	2	2790	-0.99852906886658244	0.88465318191294517
0	2	32	2	1	0	21	0	0	1.1493196487426758	0	2.6821697070055044	-2	2	1746	-0.99884113773605976	0.88465318191294517
0	3	31	3	2	0	73	0	0	1.1493196487426758	0	2.5174940221996009	-2	2	1590	-0.99872743804223918	0.88465318191294517
0	4	30	4	3	0	224	0	0	1.1493196487426758	0	2.4730487100799423	-2	2	1122	-1	0
0	5	29	5	4	0	557	0	0	1.1493196487426758	0	2.4495850628019507	-2	2	786	-1	0
0	6	28	6	5	0	1219	0	0	1.1493196487426758	0	2.4332284326599232	-2	2	504	-1	0
0	7	27	7	6	0	2633	0	0	1.1493196487426758	0	2.5674324419898102	-2	2	234	-1	0
0	8	26	307537	7	-1	5098	0	0.19277478840278231	1.1493196487426758	0	2.4417168384901977	-2	2	69	-1	0
0	9	25	420866	307537	-1	8346	0.19277478840278231	0.26077305896957581	1.1493196487426758	-0.47820163673072624	1.9570704077529413	-2	1	34	-1	0
0	10	24	420867	420866	0	13719	0.26077305896957581	0.29447484338276952	1.1493196487426758	0.38837901686042359	1.9942032154118599	-1	2	21	-1	0
0	11	23	420868	420867	-1	20201	0.29447484338276952	0.30495262369897314	1.1493196487426758	-0.80367806970569622	1.7732820164375647	-2	0	17	-1	0
0	12	22	493113	420868	1	29285	0.30495262369897314	0.37603749924298624	1.1493196487426758	0.47994380205813908	1.7923685097516047	-1	2	8	-1	0
0	13	21	493114	493113	1	37606	0.37603749924298624	0.38936073926072373	1.1493196487426758	0.79599780337812798	1.5541713915116284	0	2	7	-1	0
0	14	20	493115	493114	0	46392	0.38936073926072373	0.42401523017783166	1.1493196487426758	0.32864035114604301	1.5389913530635182	-1	1	4	-1	0
0	15	19	493116	493115	0	53130	0.42401523017783166	0.42401528079304585	1.1493196487426758	-0.0003797281633434351	1.4374489528899184	-1	1	3	-1	0
0	16	18	493117	493116	0	60386	0.42401528079304585	0.42567735371200888	1.1493196487426758	-0.070036795574058161	1.463057440620344	-1	1	2	-1	0
0	17	17	493118	493117	1	62970	0.42567735371200888	0.46215828482673538	1.1493196487426758	0.68888327555563045	1.3856462529517608	0	2	1	-1	0
0	18	16	493119	493118	-1	56442	0.46215828482673538	0.46227294785626688	1.1493196487426758	-0.98470211409506092	1.1842655009875307	-2	0	1	-1	0
0	19	15	493120	493119	0	45053	0.46227294785626688	0.46840760564600126	1.1493196487426758	-0.10230404570177844	1.0826566982126351	-1	0	1	-1	0
0	20	14	493121	493120	-1	34382	0.46840760564600126	0.52608679141311099	1.1493196487426758	-0.69330216893930963	1.0537719934191454	-1	0	1	-1	0
0	21	13	493122	493121	1	25845	0.52608679141311099	0.54068616886207788	1.1493196487426758	0.84433160950688035	1.0170877825152012	0	1	1	-1	0
0	22	12	493123	493122	0	17321	0.54068616886207788	0.54198768225254124	1.1493196487426758	0.04310262659529901	0.93208889759955604	0	0	1	-1	0
0	23	11	537373	493123	-2	10648	0.54198768225254124	0.76095658400008537	1.1493196487426758	-1.4824592773232774	0.86191884871589353	-2	-1	0	0	0
0	24	10	537374	537373	0	5828	0.76095658400008537	0.77894387935012055	1.1493196487426758	-0.13341132720412116	0.61991012759373709	0	0	0	0	0
0	25	9	-1	-1	-1	0	0.77894387935012055	0.81299132178251354	1.1493196487426758	-1.1741538409890568	0.57439690816218336	-1	-1	0	0	0
0	26	8	-1	-1	0	0	0.81299132178251354	0.89548310929762964	1.1493196487426758	0.29202173751631366	0.58964625819236838	0	0	0	0	0
0	27	7	-1	-1	0	0	0.89548310929762964	0.972624033935229	1.1493196487426758	-0.26423967796074682	0.47932786911801217	0	0	0	0	0
0	28	6	-1	-1	1	0	0.972624033935229	0.98703082278473797	1.1493196487426758	1.1036232165745126	0.36289949120041037	1	1	0	0	0
0	29	5	-1	-1	2	0	0.98703082278473797	0.99277969023887114	1.1493196487426758	2.0629194217057489	0.33430116014635791	2	2	0	0	0
0	30	4	-1	-1	1	0	0.99277969023887114	1.0089057738134155	1.1493196487426758	0.89436326890374185	0.32912669419473972	1	1	0	0	0
0	31	3	-1	-1	0	0	1.0089057738134155	1.0223814484469738	1.1493196487426758	0.093053000535128383	0.30037247684328677	0	0	0	0	0
0	32	2	-1	-1	2	0	1.0223814484469738	1.0234243339786149	1.1493196487426758	2.0238560558522702	0.26319430637931318	2	2	0	0	0
0	33	1	-1	-1	-2	0	1.0234243339786149	1.0979804606523749	1.1493196487426758	-1.7977088276272757	0.26286940769369055	-2	-2	0	0	0
0	34	0	-1	-1	-1	0	1.0979804606523749	1.0997600555419922	1.1493196487426758	-0.96554546310480482	0.18505905497265687	-1	-1	0	0	0
