phase,elapsed_s,work_nodes,tree_nodes,enumeration_nodes,rollout_jobs,exact_candidates,active_rollouts,rate_work_nodes_s,search_radius_over_gh,best_over_gh,radius_drops
0,2.000128,39750,39721,29,97,2,0,19873.230140,1.0152348698,1.0152348698,1
0,4.000221,79192,79162,30,226,2,0,19720.077662,1.0152348698,1.0152348698,1
0,6.000310,118735,118702,33,395,2,0,19770.622787,1.0152348698,1.0152348698,1
0,8.000405,158353,158320,33,532,2,0,19808.062564,1.0152348698,1.0152348698,1
0,10.000521,198316,198279,37,769,2,0,19980.335876,1.0152348698,1.0152348698,1
0,12.000619,237878,237841,37,900,2,0,19780.035367,1.0152348698,1.0152348698,1
0,14.000707,277257,277216,41,1082,2,0,19688.630363,1.0152348698,1.0152348698,1
0,16.000806,317160,317107,53,1252,2,0,19950.513038,1.0152348698,1.0152348698,1
0,18.000917,356501,356444,57,1351,2,0,19669.406892,1.0152348698,1.0152348698,1
0,20.001070,397054,396995,59,1621,4,0,20274.955819,1.0093186930,1.0093186930,2
0,22.001192,438449,438390,59,1889,4,0,20696.228486,1.0093186930,1.0093186930,2
0,24.001311,479576,479511,65,2147,4,0,20562.280739,1.0093186930,1.0093186930,2
0,26.001447,522788,522705,83,2624,4,0,21604.530643,1.0093186930,1.0093186930,2
0,28.001583,565599,565507,92,3177,5,0,21404.040137,0.9873175838,0.9873175838,3
0,30.001697,604441,604347,94,3379,5,0,19419.898853,0.9873175838,0.9873175838,3
0,32.001791,641935,641841,94,3415,5,0,18746.121416,0.9873175838,0.9873175838,3
0,34.001909,679295,679201,94,3458,5,0,18678.896712,0.9873175838,0.9873175838,3
0,36.002026,718645,718549,96,3593,5,0,19673.841840,0.9873175838,0.9873175838,3
0,37.298942,744047,743951,96,3744,5,0,19948.231852,0.9873175838,0.9873175838,3
1,2.000190,39993,39984,9,102,1,0,19994.103029,0.9873175838,0.9873175838,0
1,4.000310,81191,81169,22,272,1,0,20597.757152,0.9873175838,0.9873175838,0
1,6.000445,121799,121769,30,462,1,0,20302.636922,0.9873175838,0.9873175838,0
1,8.000632,161162,161119,43,641,1,0,19679.659135,0.9873175838,0.9873175838,0
1,10.000766,200146,200103,43,880,1,0,19490.688978,0.9873175838,0.9873175838,0
1,12.000896,239361,239312,49,1097,1,0,19606.226478,0.9873175838,0.9873175838,0
1,14.001008,278980,278919,61,1329,1,0,19808.390235,0.9873175838,0.9873175838,0
1,15.698351,312474,312411,63,1505,1,0,19904.944054,0.9873175838,0.9873175838,0
