phase	depth	k	node	parent	z_k	tree_nodes_at_depth	parent_rho	rho	bound_r2	center	delta	legal_lo	legal_hi	N	Q	M
0	1	33	1	0	0	5	0	0	1.1132373809814453	0	2.1849962409101122	-2	2	70	-1	0
0	2	32	2	1	0	19	0	0	1.1132373809814453	0	2.5427279268375456	-2	2	28	-1	0
0	3	31	1238	2	-1	57	0	0.18178650496613871	1.1132373809814453	0	2.4746459368850768	-2	2	8	-1	0
0	4	30	1239	1238	0	189	0.18178650496613871	0.21056673828280423	1.1132373809814453	0.43766888688195776	2.4898804603508524	-2	2	3	-1	0
0	5	29	1240	1239	0	471	0.21056673828280423	0.25112234420435608	1.1132373809814453	0.48225134777317602	2.2751637629971961	-1	2	1	-1	0
0	6	28	129086	1240	1	990	0.25112234420435608	0.43465107437726158	1.1132373809814453	0.0072116923880550373	2.1517273189297814	-2	2	0	0	0
0	7	27	129901	129086	0	1857	0.43465107437726158	0.49019309852010884	1.1132373809814453	-0.50997210903373336	1.7825352179138854	-2	1	0	0	0
0	8	26	129902	129901	0	3147	0.49019309852010884	0.49608044282366975	1.1132373809814453	-0.16086791309037721	1.6548901378307201	-1	1	0	0	0
0	9	25	129903	129902	0	4952	0.49608044282366975	0.49635802270496626	1.1132373809814453	0.034057699350365782	1.6059023084188404	-1	1	0	0	0
0	10	24	129904	129903	0	7332	0.49635802270496626	0.5041008643671695	1.1132373809814453	0.17908994128249367	1.5985312254364559	-1	1	0	0	0
0	11	23	129905	129904	0	9822	0.5041008643671695	0.52910798483663279	1.1132373809814453	-0.30467371648697344	1.503697455441783	-1	1	0	0	0
0	12	22	129906	129905	0	12491	0.52910798483663279	0.52960692418933641	1.1132373809814453	0.042858630948289997	1.4664556923752607	-1	1	0	0	0
0	13	21	129907	129906	1	14264	0.52960692418933641	0.59146048760847225	1.1132373809814453	0.55573056046613067	1.3646869902861252	0	1	0	0	0
0	14	20	129908	129907	0	14281	0.59146048760847225	0.59306904442313513	1.1132373809814453	0.065774481225104237	1.1846270639642287	-1	1	0	0	0
0	15	19	129909	129908	0	14023	0.59306904442313513	0.59768457271182773	1.1132373809814453	0.11316244192140795	1.201333417949995	-1	1	0	0	0
0	16	18	129910	129909	0	12579	0.59768457271182773	0.61090069991723406	1.1132373809814453	0.18091293475712372	1.1299366415624614	0	1	0	0	0
0	17	17	129911	129910	0	10503	0.61090069991723406	0.6427962057926061	1.1132373809814453	0.26728424475816609	1.0607329466714066	0	1	0	0	0
0	18	16	129912	129911	0	8452	0.6427962057926061	0.67139249617585584	1.1132373809814453	-0.25254838932134099	1.0243359546331405	-1	0	0	0	0
0	19	15	129913	129912	0	5883	0.67139249617585584	0.67432862294345763	1.1132373809814453	-0.071967923236771855	0.88284911323766402	0	0	0	0	0
0	20	14	129914	129913	-1	3709	0.67432862294345763	0.70457227600637018	1.1132373809814453	-0.79054970171772976	0.79790462586209754	-1	0	0	0	0
0	21	13	129915	129914	0	2384	0.70457227600637018	0.70723801040046297	1.1132373809814453	0.062835440101629517	0.77800072456036651	0	0	0	0	0
0	22	12	129916	129915	0	1441	0.70723801040046297	0.71961977503401231	1.1132373809814453	0.12875709915189587	0.73729721201636567	0	0	0	0	0
0	23	11	129917	129916	0	732	0.71961977503401231	0.7349054145030719	1.1132373809814453	0.12650370646028219	0.64194630284753085	0	0	0	0	0
0	24	10	129918	129917	0	345	0.7349054145030719	0.74070662281073163	1.1132373809814453	0.075794549307697259	0.6120899709237726	0	0	0	0	0
0	25	9	-1	-1	0	0	0.74070662281073163	0.7410520591304286	1.1132373809814453	-0.020262346124447352	0.6654061322235294	0	0	0	0	0
0	26	8	-1	-1	-1	0	0.7410520591304286	0.83916451663715064	1.1132373809814453	-0.6910544946930739	0.60172689739830199	-1	-1	0	0	0
0	27	7	-1	-1	0	0	0.83916451663715064	0.85089573695903942	1.1132373809814453	-0.10376755035488065	0.50156010905237303	0	0	0	0	0
0	28	6	-1	-1	1	0	0.85089573695903942	0.8562388165444127	1.1132373809814453	0.93236949457690321	0.47389314814250494	1	1	0	0	0
0	29	5	-1	-1	1	0	0.8562388165444127	0.85845390160315527	1.1132373809814453	1.0405503559495048	0.43678208355386905	1	1	0	0	0
0	30	4	-1	-1	1	0	0.85845390160315527	0.85926599197093656	1.1132373809814453	0.97559549007482294	0.43226845443328837	1	1	0	0	0
0	31	3	-1	-1	0	0	0.85926599197093656	0.94503483281670753	1.1132373809814453	-0.24473779386064426	0.42114210895316206	0	0	0	0	0
0	32	2	-1	-1	0	0	0.94503483281670753	0.98180844306274251	1.1132373809814453	0.1624810624514649	0.34749687328403611	0	0	0	0	0
0	33	1	-1	-1	2	0	0.98180844306274251	1.0164313818452031	1.1132373809814453	1.8543236671278631	0.28382623459290446	2	2	0	0	0
0	34	0	-1	-1	1	0	1.0164313818452031	1.0978922843933105	1.1132373809814453	0.79051572248850288	0.22836416768483753	1	1	0	0	0
