phase,elapsed_s,work_nodes,tree_nodes,enumeration_nodes,rollout_jobs,exact_candidates,active_rollouts,rate_work_nodes_s,search_radius_over_gh,best_over_gh,radius_drops
0,2.000124,38786,38752,34,53,1,0,19391.301230,1.0442106816,1.0442106816,0
0,4.000236,76912,76871,41,90,1,0,19061.932179,1.0442106816,1.0442106816,0
0,6.000350,115104,115047,57,131,1,0,19094.910330,1.0442106816,1.0442106816,0
0,8.000442,153603,153536,67,181,1,0,19248.613919,1.0442106816,1.0442106816,0
0,10.000532,192411,192332,79,246,1,0,19403.130032,1.0442106816,1.0442106816,0
0,12.000656,230856,230765,91,299,1,0,19221.305377,1.0442106816,1.0442106816,0
0,14.000764,270171,270070,101,389,1,0,19656.440773,1.0442106816,1.0442106816,0
0,16.000853,311105,310988,117,554,1,0,20466.088870,1.0442106816,1.0442106816,0
0,18.000956,351444,351313,131,721,1,0,20168.455324,1.0442106816,1.0442106816,0
0,20.001047,391424,391281,143,873,1,0,19989.088488,1.0442106816,1.0442106816,0
0,22.001134,430275,430128,147,1009,1,0,19424.655795,1.0442106816,1.0442106816,0
0,24.001229,469852,469687,165,1186,1,0,19787.568757,1.0442106816,1.0442106816,0
0,26.001344,510245,510070,175,1445,1,0,20195.334830,1.0442106816,1.0442106816,0
0,28.001460,549688,549505,183,1614,1,0,19720.353143,1.0442106816,1.0442106816,0
0,30.001548,588469,588286,183,1762,1,0,19389.647747,1.0442106816,1.0442106816,0
0,32.001657,628813,628612,201,1987,1,0,20170.901634,1.0442106816,1.0442106816,0
0,34.001759,668936,668731,205,2205,1,0,20060.479774,1.0442106816,1.0442106816,0
0,36.001855,708523,708304,219,2438,1,0,19792.550027,1.0442106816,1.0442106816,0
0,38.001950,747957,747738,219,2574,1,0,19716.059179,1.0442106816,1.0442106816,0
0,40.002039,787782,787555,227,2859,3,0,19911.611644,1.0307501657,1.0307501657,1
0,42.002130,826939,826708,231,3032,3,0,19577.614465,1.0307501657,1.0307501657,1
0,44.002230,865214,864979,235,3119,3,0,19136.543498,1.0307501657,1.0307501657,1
0,46.002353,904315,904080,235,3261,3,0,19549.300611,1.0307501657,1.0307501657,1
0,48.002435,944948,944711,237,3530,3,0,20315.664010,1.0307501657,1.0307501657,1
0,50.002516,984221,983982,239,3808,3,0,19635.705579,1.0307501657,1.0307501657,1
0,52.002650,1022112,1021865,247,3880,3,0,18944.228691,1.0307501657,1.0307501657,1
0,54.002767,1061322,1061075,247,3982,3,0,19603.848411,1.0307501657,1.0307501657,1
0,56.002877,1099308,1099061,247,4048,3,0,18991.963609,1.0307501657,1.0307501657,1
0,58.003000,1138176,1137929,247,4173,3,0,19432.801987,1.0307501657,1.0307501657,1
0,60.003120,1177664,1177417,247,4317,3,0,19742.812065,1.0307501657,1.0307501657,1
0,62.003240,1216905,1216652,253,4486,3,0,19619.320467,1.0307501657,1.0307501657,1
0,64.003367,1256412,1256157,255,4766,4,0,19752.249781,1.0231497718,1.0231497718,2
0,66.003490,1294336,1294075,261,4883,5,0,18960.835170,1.0231497718,1.0231497718,2
0,68.003606,1331929,1331668,261,4920,5,0,18795.413324,1.0231497718,1.0231497718,2
0,70.003726,1369893,1369632,261,4958,5,0,18980.859658,1.0231497718,1.0231497718,2
0,72.003842,1408293,1408026,267,5013,5,0,19198.879448,1.0231497718,1.0231497718,2
0,74.003970,1446435,1446168,267,5064,5,0,19069.785836,1.0231497718,1.0231497718,2
0,76.004091,1485056,1484789,267,5140,5,0,19309.327306,1.0231497718,1.0231497718,2
0,78.004209,1522921,1522654,267,5194,5,0,18931.382329,1.0231497718,1.0231497718,2
0,80.004319,1561542,1561273,269,5282,5,0,19309.439178,1.0231497718,1.0231497718,2
0,82.004416,1598880,1598611,269,5341,5,0,18668.096119,1.0231497718,1.0231497718,2
0,84.004513,1637298,1637027,271,5437,5,0,19208.071933,1.0231497718,1.0231497718,2
0,86.004638,1675870,1675599,271,5581,5,0,19284.786707,1.0231497718,1.0231497718,2
0,88.004766,1714837,1714564,273,5736,5,0,19482.256399,1.0231497718,1.0231497718,2
0,90.004886,1753455,1753182,273,5905,5,0,19307.838605,1.0231497718,1.0231497718,2
0,92.004992,1793131,1792854,277,6147,5,1,19836.948919,1.0231497718,1.0231497718,2
0,92.045687,1793906,1793629,277,6165,5,0,19489.306484,1.0231497718,1.0231497718,2
1,2.000236,38492,38475,17,42,1,0,19243.232204,1.0231497718,1.0231497718,0
1,4.000354,76322,76303,19,68,1,0,18913.883220,1.0231497718,1.0231497718,0
1,6.000466,114356,114337,19,100,1,0,19015.929774,1.0231497718,1.0231497718,0
1,8.000561,152643,152618,25,141,1,0,19142.589397,1.0231497718,1.0231497718,0
1,10.000698,190998,190971,27,183,1,0,19176.194111,1.0231497718,1.0231497718,0
1,12.000955,228541,228514,27,199,1,0,18769.084147,1.0231497718,1.0231497718,0
1,14.001075,267129,267078,51,257,1,0,19292.847812,1.0231497718,1.0231497718,0
1,16.001190,305547,305494,53,309,1,0,19207.892406,1.0231497718,1.0231497718,0
1,18.001309,344169,344106,63,374,1,0,19309.847588,1.0231497718,1.0231497718,0
1,20.001429,383040,382977,63,458,1,0,19434.336272,1.0231497718,1.0231497718,0
1,22.001532,421843,421780,63,538,1,0,19400.501524,1.0231497718,1.0231497718,0
1,24.001639,461203,461132,71,656,1,0,19678.951260,1.0231497718,1.0231497718,0
1,26.001877,499655,499584,71,758,1,0,19223.705939,1.0231497718,1.0231497718,0
1,28.001993,537959,537880,79,864,1,0,19150.886338,1.0231497718,1.0231497718,0
1,30.002091,575890,575811,79,925,1,0,18964.577478,1.0231497718,1.0231497718,0
1,32.002166,614572,614481,91,1048,1,0,19340.270185,1.0231497718,1.0231497718,0
1,34.002274,652118,652023,95,1084,1,0,18771.985412,1.0231497718,1.0231497718,0
1,36.002384,690299,690204,95,1169,1,0,19089.456628,1.0231497718,1.0231497718,0
1,38.002513,728645,728536,109,1269,1,0,19171.756942,1.0231497718,1.0231497718,0
1,40.002608,767850,767739,111,1387,1,0,19601.570552,1.0231497718,1.0231497718,0
1,42.002706,806819,806708,111,1558,1,0,19483.545637,1.0231497718,1.0231497718,0
1,44.002797,845962,845845,117,1664,1,0,19570.611005,1.0231497718,1.0231497718,0
1,46.002884,884841,884720,121,1764,1,0,19438.652650,1.0231497718,1.0231497718,0
1,48.002973,923649,923526,123,1905,1,0,19403.140315,1.0231497718,1.0231497718,0
1,50.003079,962164,962033,131,2042,1,0,19256.478097,1.0231497718,1.0231497718,0
1,52.003178,1000452,1000321,131,2140,1,0,19143.048811,1.0231497718,1.0231497718,0
1,54.003273,1038252,1038121,131,2177,1,0,18899.107320,1.0231497718,1.0231497718,0
1,56.003359,1076500,1076367,133,2230,1,0,19123.174300,1.0231497718,1.0231497718,0
