phase,elapsed_s,work_nodes,tree_nodes,enumeration_nodes,rollout_jobs,exact_candidates,active_rollouts,rate_work_nodes_s,search_radius_over_gh,best_over_gh,radius_drops
0,2.000135,42984,42911,73,269,0,0,21490.045650,1.0826869442,1.0826869442,0
0,4.000268,89754,89633,121,794,0,0,23383.443727,1.0826869442,1.0826869442,0
0,6.000410,140308,140032,276,2032,3,0,25275.204968,1.0482764822,1.0482764822,2
0,8.000540,187924,187624,300,2977,3,0,23806.463126,1.0482764822,1.0482764822,2
0,8.624746,201914,201596,318,3397,3,0,23411.087172,1.0482764822,1.0482764822,2
1,2.000146,48582,48416,166,628,1,0,24288.727105,1.0482764822,1.0482764822,0
1,4.000269,97748,97524,224,1697,1,0,24581.485694,1.0482764822,1.0482764822,0
1,6.000400,144311,143997,314,2533,1,0,23279.974673,1.0482764822,1.0482764822,0
1,6.221556,149356,149042,314,2643,1,0,24006.359450,1.0482764822,1.0482764822,0
