phase,elapsed_s,work_nodes,tree_nodes,enumeration_nodes,rollout_jobs,exact_candidates,active_rollouts,rate_work_nodes_s,search_radius_over_gh,best_over_gh,radius_drops
0,2.000217,39266,39203,63,70,0,0,19630.367072,1.1092403498,1.1092403498,0
0,4.000547,77111,77044,67,92,0,0,18919.384044,1.1092403498,1.1092403498,0
0,6.000742,115477,115390,87,130,0,0,19181.124757,1.1092403498,1.1092403498,0
0,8.000870,154156,154061,95,180,0,0,19338.267659,1.1092403498,1.1092403498,0
0,10.001007,191510,191415,95,192,0,0,18675.721012,1.1092403498,1.1092403498,0
0,12.001134,229680,229574,106,225,0,0,19083.788895,1.1092403498,1.1092403498,0
0,14.001249,267990,267864,126,263,0,0,19153.896247,1.1092403498,1.1092403498,0
0,16.001367,306000,305874,126,293,0,0,19003.877241,1.1092403498,1.1092403498,0
0,18.001479,343924,343796,128,318,0,0,18960.936216,1.1092403498,1.1092403498,0
0,20.001583,381445,381317,128,332,0,0,18759.528838,1.1092403498,1.1092403498,0
0,22.001714,419651,419523,128,369,0,0,19101.746066,1.1092403498,1.1092403498,0
0,24.001822,458115,457972,143,411,0,0,19230.963413,1.1092403498,1.1092403498,0
0,26.001913,496084,495941,143,442,0,0,18983.633634,1.1092403498,1.1092403498,0
0,28.001996,534137,533992,145,472,0,0,19025.709739,1.1092403498,1.1092403498,0
0,30.002084,572414,572269,145,513,0,0,19137.660680,1.1092403498,1.1092403498,0
0,32.002196,610463,610318,145,548,0,0,19023.436286,1.1092403498,1.1092403498,0
0,34.002288,648403,648258,145,574,0,0,18969.127695,1.1092403498,1.1092403498,0
0,36.002387,685986,685841,145,598,0,0,18790.568016,1.1092403498,1.1092403498,0
0,38.002498,723889,723732,157,633,0,0,18950.445758,1.1092403498,1.1092403498,0
0,40.002600,762170,762013,157,676,0,0,19139.528018,1.1092403498,1.1092403498,0
0,42.002721,800075,799910,165,711,0,0,18951.352979,1.1092403498,1.1092403498,0
0,44.002838,838362,838197,165,753,0,0,19142.380458,1.1092403498,1.1092403498,0
0,46.002957,876613,876429,184,800,0,0,19124.360819,1.1092403498,1.1092403498,0
0,48.003056,915458,915262,196,875,0,0,19421.537003,1.1092403498,1.1092403498,0
0,50.003144,953431,953227,204,909,0,0,18985.666653,1.1092403498,1.1092403498,0
0,52.003230,991253,991039,214,945,0,0,18910.181265,1.1092403498,1.1092403498,0
0,54.003327,1028783,1028569,214,993,0,0,18764.095552,1.1092403498,1.1092403498,0
0,56.003450,1066571,1066357,214,1020,0,0,18892.839470,1.1092403498,1.1092403498,0
0,58.003566,1105267,1105043,224,1077,0,0,19346.877591,1.1092403498,1.1092403498,0
0,60.003670,1144021,1143785,236,1137,0,0,19375.986510,1.1092403498,1.1092403498,0
0,62.003779,1182723,1182485,238,1199,0,0,19349.946870,1.1092403498,1.1092403498,0
0,64.003884,1220972,1220734,238,1253,0,0,19123.494047,1.1092403498,1.1092403498,0
0,66.003980,1259986,1259748,238,1337,0,0,19506.064167,1.1092403498,1.1092403498,0
0,68.004109,1297992,1297750,242,1373,0,0,19001.775393,1.1092403498,1.1092403498,0
0,70.004225,1336199,1335956,243,1419,0,0,19102.393360,1.1092403498,1.1092403498,0
0,72.004357,1374609,1374366,243,1472,0,0,19203.732534,1.1092403498,1.1092403498,0
0,74.004480,1413085,1412842,243,1533,0,0,19236.819677,1.1092403498,1.1092403498,0
0,76.004573,1451187,1450944,243,1577,0,0,19050.114722,1.1092403498,1.1092403498,0
0,78.004677,1489714,1489471,243,1644,0,0,19262.499554,1.1092403498,1.1092403498,0
0,80.004798,1528605,1528362,243,1729,0,0,19444.324620,1.1092403498,1.1092403498,0
0,82.004911,1566742,1566499,243,1770,0,0,19067.422109,1.1092403498,1.1092403498,0
0,84.005034,1605278,1605033,245,1838,0,0,19266.814176,1.1092403498,1.1092403498,0
0,86.005148,1643279,1643018,261,1892,0,0,18999.412198,1.1092403498,1.1092403498,0
0,88.005253,1681505,1681244,261,1935,0,0,19111.996515,1.1092403498,1.1092403498,0
0,90.005375,1718752,1718491,261,1952,0,0,18622.370302,1.1092403498,1.1092403498,0
0,92.005488,1757552,1757291,261,2021,0,0,19398.903108,1.1092403498,1.1092403498,0
0,94.005612,1796201,1795920,281,2082,0,0,19323.296323,1.1092403498,1.1092403498,0
0,96.005725,1834159,1833876,283,2127,0,0,18977.926941,1.1092403498,1.1092403498,0
0,98.005819,1872831,1872544,287,2196,0,0,19335.095330,1.1092403498,1.1092403498,0
0,100.005944,1911291,1911004,287,2259,0,0,19228.798248,1.1092403498,1.1092403498,0
0,102.006069,1949842,1949555,287,2320,0,0,19274.297939,1.1092403498,1.1092403498,0
0,104.006181,1988674,1988387,287,2392,0,0,19414.908552,1.1092403498,1.1092403498,0
0,106.006293,2025567,2025280,287,2443,0,0,18445.471490,1.1092403498,1.1092403498,0
0,108.006421,2063831,2063544,287,2496,0,0,19130.772857,1.1092403498,1.1092403498,0
0,110.006547,2102152,2101861,291,2561,0,0,19159.296001,1.1092403498,1.1092403498,0
0,112.006692,2140482,2140189,293,2611,0,0,19163.610025,1.1092403498,1.1092403498,0
0,114.006817,2179126,2178827,299,2684,0,0,19320.790316,1.1092403498,1.1092403498,0
0,116.006939,2217978,2217678,300,2758,0,0,19424.816572,1.1092403498,1.1092403498,0
0,118.007057,2256417,2256117,300,2823,0,0,19218.359784,1.1092403498,1.1092403498,0
0,120.007172,2294312,2294009,303,2867,0,0,18946.411150,1.1092403498,1.1092403498,0
0,122.007287,2332974,2332667,307,2932,0,0,19329.894494,1.1092403498,1.1092403498,0
0,124.007392,2371265,2370958,307,2986,0,0,19144.495862,1.1092403498,1.1092403498,0
0,126.007504,2409761,2409453,308,3046,0,0,19246.921595,1.1092403498,1.1092403498,0
0,128.007610,2447822,2447513,309,3097,0,0,19029.487584,1.1092403498,1.1092403498,0
0,130.007732,2486662,2486347,315,3176,0,0,19418.810598,1.1092403498,1.1092403498,0
0,132.007862,2524689,2524374,315,3217,0,0,19012.271551,1.1092403498,1.1092403498,0
0,134.007957,2563347,2563032,315,3282,0,0,19328.077741,1.1092403498,1.1092403498,0
0,136.008053,2601040,2600725,315,3318,0,0,18845.592519,1.1092403498,1.1092403498,0
0,138.008138,2639748,2639431,317,3387,0,0,19353.185328,1.1092403498,1.1092403498,0
0,140.008232,2677577,2677254,323,3427,0,0,18913.607968,1.1092403498,1.1092403498,0
0,142.008324,2716258,2715935,323,3504,0,0,19339.605824,1.1092403498,1.1092403498,0
0,144.008418,2754556,2754233,323,3558,0,0,19148.106023,1.1092403498,1.1092403498,0
0,146.008529,2792692,2792369,323,3609,0,0,19066.944092,1.1092403498,1.1092403498,0
0,148.008634,2830553,2830230,323,3656,0,0,18929.498421,1.1092403498,1.1092403498,0
0,150.008761,2869141,2868818,323,3729,0,0,19292.780388,1.1092403498,1.1092403498,0
0,152.008861,2907835,2907511,324,3802,0,0,19346.030880,1.1092403498,1.1092403498,0
