phase	depth	coefficient	nodes
0	0	-1	1
0	1	34	7
0	2	33	41
0	3	32	193
0	4	31	815
0	5	30	2813
0	6	29	8521
0	7	28	23857
0	8	27	62585
0	9	26	135903
0	10	25	310199
0	11	24	705119
0	12	23	1280641
0	13	22	1628726
0	14	21	1442520
0	15	20	1110565
0	16	19	793989
0	17	18	550593
0	18	17	369778
0	19	16	229890
0	20	15	135900
0	21	14	86314
0	22	13	54378
0	23	12	31052
0	24	11	17640
0	25	10	9448
0	26	9	4812
0	27	8	2146
0	28	7	976
0	29	6	394
0	30	5	128
0	31	4	40
0	32	3	10
0	33	2	6
0	34	1	0
0	35	0	0
