phase	depth	k	node	parent	z_k	nodes_at_depth	parent_rho	rho	bound_r2	remaining	center	delta	legal_lo	legal_hi	offset	P	Ptheta	N	Q	M
0	1	36	1	0	0	5	0	0	0.67291879653930664	0.67291879653930664	0	2.9923407010913801	-2	2	0	0.3920828104019165	0.3920828104019165	1556808	4.5278874119435994e-06	2.9234669316438566
0	2	35	3	1	0	25	0	0	0.67291879653930664	0.67291879653930664	0	2.7388628850208518	-2	2	0	0.41188618540763855	0.41188618540763855	906585	7.7753893413337864e-06	2.9234669316438566
0	3	34	14	3	0	95	0	0	0.67291879653930664	0.67291879653930664	0	2.8890741846274937	-2	2	0	0.39971718192100525	0.39971718192100525	476460	6.1358076892999547e-06	2.9234669316438566
0	4	33	31	14	0	315	0	0	0.67291879653930664	0.67291879653930664	0	2.8140430989765197	-2	2	0	0.40562838315963745	0.40562838315963745	250675	1.1662379302458787e-05	2.9234669316438566
0	5	32	90	31	0	931	0	0	0.67291879653930664	0.67291879653930664	0	2.7264385758067275	-2	2	0	0.41295447945594788	0.41295447945594788	131457	2.2238959748388117e-05	2.9234669316438566
0	6	31	248	90	-1	2547	0	0.090593661164218964	0.67291879653930664	0.67291879653930664	0	2.7254136341802044	-2	2	-0.36691678190007909	0.19828754663467407	0.19828754663467407	31667	9.2319036588368221e-05	2.9234669316438566
0	7	30	1238	248	1	5819	0.090593661164218964	0.11892806688502852	0.67291879653930664	0.58232513537508768	0.49235082208962022	2.3013856524586731	-1	2	0.22058414128376766	0.34993144869804382	0.34993144869804382	14607	0.00020014150281672189	2.9234669316438566
0	8	29	4052	1238	0	12215	0.11892806688502852	0.15074044347974036	0.67291879653930664	0.55399072965427809	-0.52927361357270053	2.2086832336383204	-2	1	0.23963310152938436	0.3466053307056427	0.3466053307056427	6617	0.00044181153568744998	2.9234669316438566
0	9	28	8703	4052	0	22041	0.15074044347974036	0.15124526550609821	0.67291879653930664	0.52217835305956628	0.06105576494363088	1.9636630173590479	-1	2	-0.031092791585872741	0.52143442630767822	0.52143442630767822	4266	0.00068529463939143382	2.9234669316438566
0	10	27	22702	8703	-1	40567	0.15124526550609821	0.16033158290397553	0.67291879653930664	0.52167353103320846	-0.72306090684426527	2.0984069454044629	-2	1	-0.13197587520487133	0.43645504117012024	0.43645504117012024	2405	0.0012155787657562814	2.9234669316438566
0	11	26	45106	22702	1	67399	0.16033158290397553	0.16138007808915469	0.67291879653930664	0.51258721363533111	0.91099926091514072	1.9678603586858188	-1	2	0.045227161923367371	0.51214498281478882	0.51214498281478882	1531	0.001909514651628907	2.9234669316438566
0	12	25	91300	45106	0	100767	0.16138007808915469	0.19269368741857459	0.67291879653930664	0.51153871845015197	-0.4557656369133562	1.8421045230250597	-2	1	0.24741573087552537	0.39172461628913879	0.39172461628913879	779	0.0037528458686057211	2.9234669316438566
0	13	24	179864	91300	1	134745	0.19269368741857459	0.19453228975168346	0.67291879653930664	0.48022510912073207	0.89722202576978483	1.6610342284802853	0	2	0.061875891819670022	0.59376031160354614	0.59376031160354614	553	0.0052865586467339175	2.9234669316438566
0	14	23	290156	179864	-1	172695	0.19453228975168346	0.19460510703424141	0.67291879653930664	0.47838650678762318	-0.97971049071049643	1.6445374602383283	-2	0	-0.012337517253369979	0.62199407815933228	0.62199407815933228	407	0.0071829654340143899	2.9234669316438566
