phase,elapsed_s,work_nodes,tree_nodes,enumeration_nodes,rollout_jobs,exact_candidates,active_rollouts,rate_work_nodes_s,search_radius_over_gh,best_over_gh,radius_drops
0,2.000187,43057,42974,83,275,3,0,21525.986513,1.0932161959,1.0932161959,1
0,4.000358,83900,83810,90,538,4,0,20419.749844,1.0769789911,1.0769789911,2
0,6.000520,124265,124169,96,792,4,0,20180.874420,1.0769789911,1.0769789911,2
0,8.000667,164794,164697,97,1052,4,0,20263.008957,1.0769789911,1.0769789911,2
0,10.000806,204825,204717,108,1257,4,0,20014.108689,1.0769789911,1.0769789911,2
0,12.001023,243852,243738,114,1425,4,0,19511.376674,1.0769789911,1.0769789911,2
0,14.001188,283567,283445,122,1554,4,0,19855.861534,1.0769789911,1.0769789911,2
0,16.001344,326325,326198,127,1933,5,0,21377.337110,1.0739555291,1.0739555291,3
0,18.001466,367867,367731,136,2308,5,0,20769.729194,1.0739555291,1.0739555291,3
0,20.001629,409861,409706,155,2693,5,0,20995.294815,1.0739555291,1.0739555291,3
0,22.001784,451640,451474,166,3032,5,0,20887.882850,1.0739555291,1.0739555291,3
0,24.001935,491581,491414,167,3255,5,0,19968.994338,1.0739555291,1.0739555291,3
0,26.002092,530959,530788,171,3441,5,0,19687.453974,1.0739555291,1.0739555291,3
0,28.002184,570126,569946,180,3606,5,0,19582.593757,1.0739555291,1.0739555291,3
0,30.002290,611349,611167,182,3825,6,0,20610.408432,1.0739555291,1.0739555291,3
0,32.002362,653525,653335,190,4236,6,0,21087.236473,1.0739555291,1.0739555291,3
0,34.002450,696917,696689,228,4711,6,0,21695.049854,1.0739555291,1.0739555291,3
0,36.002558,742180,741922,258,5364,7,0,22630.274367,1.0064952230,1.0064952230,4
0,38.002673,782686,782421,265,5656,7,0,20251.841605,1.0064952230,1.0064952230,4
0,40.002758,824069,823800,269,5979,7,0,20690.616500,1.0064952230,1.0064952230,4
0,42.002847,863601,863320,281,6185,7,0,19765.125759,1.0064952230,1.0064952230,4
0,44.002958,902266,901983,283,6299,7,0,19331.426226,1.0064952230,1.0064952230,4
0,46.003049,941527,941244,283,6436,7,0,19629.607638,1.0064952230,1.0064952230,4
0,47.818485,978306,978021,285,6750,7,0,20458.762041,1.0064952230,1.0064952230,4
1,2.000224,39046,39024,22,67,1,0,19520.311773,1.0064952230,1.0064952230,0
1,4.000341,79015,78989,26,189,1,0,19983.329387,1.0064952230,1.0064952230,0
1,6.000440,119571,119524,47,369,1,0,20276.998002,1.0064952230,1.0064952230,0
1,8.000554,159381,159295,86,618,1,0,19903.869550,1.0064952230,1.0064952230,0
1,10.000654,198457,198359,98,824,1,0,19537.022924,1.0064952230,1.0064952230,0
1,11.914389,235663,235559,104,997,1,0,19779.770328,1.0064952230,1.0064952230,0
