phase,elapsed_s,work_nodes,tree_nodes,enumeration_nodes,rollout_jobs,exact_candidates,active_rollouts,rate_work_nodes_s,search_radius_over_gh,best_over_gh,radius_drops
0,2.000140,38718,38705,13,54,0,0,19357.143074,1.0350733677,1.0350733677,0
0,4.000269,77119,77106,13,97,0,0,19199.261475,1.0350733677,1.0350733677,0
0,6.000374,115452,115437,15,150,0,0,19165.496648,1.0350733677,1.0350733677,0
0,8.000482,153726,153706,20,193,0,0,19135.968189,1.0350733677,1.0350733677,0
0,10.000579,192413,192392,21,262,0,0,19342.563820,1.0350733677,1.0350733677,0
0,12.000692,231369,231344,25,344,0,0,19476.893995,1.0350733677,1.0350733677,0
0,14.000808,270896,270863,33,443,0,0,19762.352786,1.0350733677,1.0350733677,0
0,16.000923,309843,309808,35,530,0,0,19472.384612,1.0350733677,1.0350733677,0
0,18.001017,349161,349122,39,631,0,0,19658.075304,1.0350733677,1.0350733677,0
0,20.001103,388296,388257,39,726,0,0,19566.656931,1.0350733677,1.0350733677,0
0,22.001182,428279,428234,45,866,0,0,19990.709397,1.0350733677,1.0350733677,0
0,24.001262,467781,467736,45,987,0,0,19750.215028,1.0350733677,1.0350733677,0
0,26.001345,507801,507752,49,1127,0,0,20009.165948,1.0350733677,1.0350733677,0
0,28.001428,547857,547806,51,1283,0,0,20027.171165,1.0350733677,1.0350733677,0
0,30.001509,587517,587466,51,1413,0,0,19829.195064,1.0350733677,1.0350733677,0
0,32.001582,627300,627249,51,1572,0,0,19890.771481,1.0350733677,1.0350733677,0
0,34.001668,666591,666540,51,1719,0,0,19644.660829,1.0350733677,1.0350733677,0
0,36.001762,706553,706496,57,1902,0,0,19980.054464,1.0350733677,1.0350733677,0
0,38.001860,746544,746487,57,2111,0,0,19994.523637,1.0350733677,1.0350733677,0
0,40.001977,786489,786430,59,2330,0,0,19971.335242,1.0350733677,1.0350733677,0
0,42.002078,826955,826894,61,2587,0,0,20231.972327,1.0350733677,1.0350733677,0
0,44.002167,866814,866751,63,2798,0,0,19928.618567,1.0350733677,1.0350733677,0
0,46.002287,907011,906948,63,3016,0,0,20097.289189,1.0350733677,1.0350733677,0
0,48.002405,948386,948309,77,3348,0,0,20686.285488,1.0350733677,1.0350733677,0
0,50.002514,989503,989426,77,3674,0,0,20557.379551,1.0350733677,1.0350733677,0
0,52.002579,1030336,1030253,83,4110,0,0,20415.834321,1.0350733677,1.0350733677,0
0,54.002647,1071102,1071015,87,4474,0,0,20382.307827,1.0350733677,1.0350733677,0
0,56.002725,1112793,1112706,87,4830,0,0,20844.686755,1.0350733677,1.0350733677,0
0,58.002814,1153895,1153798,97,5227,0,0,20550.087330,1.0350733677,1.0350733677,0
0,60.002907,1196186,1196075,111,5604,0,0,21144.514391,1.0350733677,1.0350733677,0
0,62.002993,1240125,1240004,121,6168,0,0,21968.549827,1.0350733677,1.0350733677,0
0,64.003076,1283286,1283153,133,6620,0,0,21579.609064,1.0350733677,1.0350733677,0
0,66.003161,1327555,1327413,142,7278,0,0,22133.553248,1.0350733677,1.0350733677,0
0,67.298834,1360765,1360566,199,8199,2,0,20219.753812,1.0350733677,1.0350733677,0
