phase,elapsed_s,work_nodes,tree_nodes,enumeration_nodes,rollout_jobs,exact_candidates,active_rollouts,rate_work_nodes_s,search_radius_over_gh,best_over_gh,radius_drops
0,2.000150,38309,38299,10,35,0,0,19152.567570,1.0010417786,1.0010417786,0
0,4.000283,76815,76805,10,79,0,0,19251.717297,1.0010417786,1.0010417786,0
0,6.000398,115799,115787,12,144,0,0,19490.873077,1.0010417786,1.0010417786,0
0,8.000512,153435,153422,13,166,0,0,18816.933927,1.0010417786,1.0010417786,0
0,10.000638,191535,191522,13,209,0,0,19048.796192,1.0010417786,1.0010417786,0
0,12.000766,230104,230091,13,272,0,0,19283.262853,1.0010417786,1.0010417786,0
0,14.000876,268672,268655,17,328,2,0,19282.948077,1.0010417786,1.0010417786,0
0,16.000975,308877,308851,26,453,2,0,20101.501197,1.0010417786,1.0010417786,0
0,18.001094,349964,349930,34,642,2,0,20542.276440,1.0010417786,1.0010417786,0
0,20.001214,390067,390027,40,867,2,0,20050.301233,1.0010417786,1.0010417786,0
0,22.001310,432390,432342,48,1168,2,0,21160.484466,1.0010417786,1.0010417786,0
0,24.001403,473633,473567,66,1461,2,0,20620.535320,1.0010417786,1.0010417786,0
0,26.001509,516001,515911,90,1910,2,0,21182.879405,1.0010417786,1.0010417786,0
0,28.001607,557028,556910,118,2266,2,0,20512.492129,1.0010417786,1.0010417786,0
0,30.001738,597555,597435,120,2551,2,0,20262.176860,1.0010417786,1.0010417786,0
0,32.001850,637319,637199,120,2735,2,0,19880.888330,1.0010417786,1.0010417786,0
0,34.001973,676701,676577,124,2987,2,0,19689.790436,1.0010417786,1.0010417786,0
0,36.002054,715806,715682,124,3139,2,0,19551.708254,1.0010417786,1.0010417786,0
0,38.002166,755318,755188,130,3346,2,0,19754.886842,1.0010417786,1.0010417786,0
0,40.002281,794525,794391,134,3569,2,0,19602.376343,1.0010417786,1.0010417786,0
0,42.002390,833866,833732,134,3677,2,0,19669.422725,1.0010417786,1.0010417786,0
0,44.002498,872103,871965,138,3774,2,0,19117.472379,1.0010417786,1.0010417786,0
0,46.002623,911285,911147,138,3907,2,0,19589.771966,1.0010417786,1.0010417786,0
0,48.002761,951104,950956,148,4112,2,0,19908.129345,1.0010417786,1.0010417786,0
0,50.002906,990355,990201,154,4364,2,0,19624.079236,1.0010417786,1.0010417786,0
0,52.003046,1029683,1029525,158,4646,2,0,19662.621139,1.0010417786,1.0010417786,0
0,54.003163,1067968,1067810,158,4715,2,0,19141.384000,1.0010417786,1.0010417786,0
0,56.003279,1106499,1106341,158,4797,2,0,19264.383590,1.0010417786,1.0010417786,0
0,58.003404,1144647,1144487,160,4901,3,0,19072.800550,0.9829061090,0.9829061090,1
0,60.003542,1183449,1183288,161,5065,3,0,19399.664023,0.9829061090,0.9829061090,1
0,62.003666,1222217,1222052,165,5225,4,0,19382.794923,0.9829061090,0.9829061090,1
0,62.494936,1231638,1231472,166,5291,4,0,19707.817030,0.9829061090,0.9829061090,1
1,2.000166,38124,38118,6,31,1,0,19059.915321,0.9829061090,0.9829061090,0
1,4.000299,76270,76263,7,64,1,0,19071.735887,0.9829061090,0.9829061090,0
1,6.000425,114287,114274,13,96,1,0,19007.297988,0.9829061090,0.9829061090,0
1,8.000521,152319,152305,14,129,1,0,19015.095091,0.9829061090,0.9829061090,0
1,10.000633,190586,190572,14,172,1,0,19132.423773,0.9829061090,0.9829061090,0
1,12.000766,229368,229354,14,237,1,0,19389.714646,0.9829061090,0.9829061090,0
1,14.000863,267361,267347,14,272,1,0,18995.573947,0.9829061090,0.9829061090,0
1,16.000957,306160,306146,14,339,1,0,19398.591865,0.9829061090,0.9829061090,0
1,18.001044,344207,344193,14,381,1,0,19022.665219,0.9829061090,0.9829061090,0
1,20.001138,382382,382364,18,435,1,0,19086.610726,0.9829061090,0.9829061090,0
1,22.001262,420926,420905,21,512,1,0,19270.801799,0.9829061090,0.9829061090,0
1,24.001325,460265,460241,24,644,1,0,19668.879899,0.9829061090,0.9829061090,0
1,26.001407,499302,499276,26,803,1,0,19517.702536,0.9829061090,0.9829061090,0
1,28.001496,537115,537089,26,874,1,0,18905.655343,0.9829061090,0.9829061090,0
1,30.001588,574930,574902,28,963,1,0,18906.629066,0.9829061090,0.9829061090,0
1,32.001653,612893,612859,34,1041,1,0,18980.887933,0.9829061090,0.9829061090,0
1,34.001757,651185,651151,34,1121,1,0,19144.999722,0.9829061090,0.9829061090,0
1,36.001900,689219,689185,34,1182,1,0,19015.638756,0.9829061090,0.9829061090,0
1,38.002024,727128,727092,36,1283,1,0,18953.333005,0.9829061090,0.9829061090,0
1,40.002142,765374,765338,36,1366,1,0,19121.865567,0.9829061090,0.9829061090,0
1,42.002242,803219,803183,36,1433,1,0,18921.560005,0.9829061090,0.9829061090,0
1,44.002332,841111,841073,38,1537,1,0,18945.139341,0.9829061090,0.9829061090,0
1,46.002421,879060,879022,38,1577,1,0,18973.661990,0.9829061090,0.9829061090,0
1,48.002539,917298,917260,38,1629,1,0,19117.866463,0.9829061090,0.9829061090,0
1,50.002663,954745,954707,38,1687,1,0,18722.339486,0.9829061090,0.9829061090,0
1,52.002750,992829,992791,38,1759,1,0,19041.170500,0.9829061090,0.9829061090,0
1,53.776011,1026045,1026007,38,1849,1,0,19079.991840,0.9829061090,0.9829061090,0
