phase,elapsed_s,work_nodes,tree_nodes,enumeration_nodes,rollout_jobs,exact_candidates,active_rollouts,rate_work_nodes_s,search_radius_over_gh,best_over_gh,radius_drops
0,2.000156,39691,39608,83,81,2,0,19843.449096,1.1328131753,1.1328131753,1
0,4.000285,80542,80443,99,261,4,0,20424.190299,1.0704860461,1.0704860461,2
0,6.000403,119583,119482,101,392,4,0,19519.344064,1.0704860461,1.0704860461,2
0,8.000514,158364,158263,101,517,4,0,19389.424963,1.0704860461,1.0704860461,2
0,10.000625,196790,196689,101,610,4,0,19211.928829,1.0704860461,1.0704860461,2
0,12.000746,235733,235632,101,700,4,0,19470.329317,1.0704860461,1.0704860461,2
0,14.000876,274949,274842,107,855,4,0,19606.718446,1.0704860461,1.0704860461,2
0,16.001017,313522,313415,107,948,4,0,19285.145421,1.0704860461,1.0704860461,2
0,18.001153,351605,351488,117,988,4,0,19040.201725,1.0704860461,1.0704860461,2
0,20.001289,390155,390028,127,1049,4,0,19273.693735,1.0704860461,1.0704860461,2
0,22.001408,429178,429047,131,1143,4,0,19510.336091,1.0704860461,1.0704860461,2
0,24.001528,467220,467087,133,1200,4,0,19019.859350,1.0704860461,1.0704860461,2
0,26.001648,506331,506198,133,1307,4,0,19554.323377,1.0704860461,1.0704860461,2
0,28.001751,545605,545469,136,1431,4,0,19635.990151,1.0704860461,1.0704860461,2
0,30.001869,584425,584277,148,1570,4,0,19408.853480,1.0704860461,1.0704860461,2
0,32.001998,624260,624090,170,1719,4,0,19916.220293,1.0704860461,1.0704860461,2
0,34.002137,664010,663834,176,1899,4,0,19873.621814,1.0704860461,1.0704860461,2
0,36.002266,702363,702187,176,1987,4,0,19175.261594,1.0704860461,1.0704860461,2
0,38.002391,744212,744034,178,2330,4,0,20923.189099,1.0704860461,1.0704860461,2
0,40.002524,783635,783450,185,2553,4,0,19710.185350,1.0704860461,1.0704860461,2
0,42.002642,825127,824916,211,2945,4,0,20744.780871,1.0704860461,1.0704860461,2
0,44.002747,866162,865919,243,3323,4,0,20516.424857,1.0704860461,1.0704860461,2
0,46.002869,904580,904335,245,3393,4,0,19207.822897,1.0704860461,1.0704860461,2
0,48.002990,944070,943825,245,3501,4,0,19743.812479,1.0704860461,1.0704860461,2
0,50.003102,982226,981979,247,3571,4,0,19076.925397,1.0704860461,1.0704860461,2
0,52.003287,1020919,1020666,253,3670,4,0,19344.712133,1.0704860461,1.0704860461,2
0,54.003414,1061234,1060967,267,3846,4,0,20156.218518,1.0704860461,1.0704860461,2
0,56.003542,1100591,1100318,273,4007,4,0,19677.245605,1.0704860461,1.0704860461,2
0,58.003662,1139346,1139073,273,4138,4,0,19376.338476,1.0704860461,1.0704860461,2
0,60.003783,1179047,1178772,275,4325,4,0,19849.292597,1.0704860461,1.0704860461,2
0,62.003903,1218966,1218687,279,4535,4,0,19958.302392,1.0704860461,1.0704860461,2
0,64.004000,1257624,1257341,283,4683,4,0,19328.068271,1.0704860461,1.0704860461,2
0,66.004123,1299347,1299050,297,5106,4,0,20860.216951,1.0704860461,1.0704860461,2
0,68.004246,1338999,1338700,299,5360,4,0,19824.777297,1.0704860461,1.0704860461,2
0,70.004360,1377746,1377443,303,5427,4,0,19372.398524,1.0704860461,1.0704860461,2
0,72.004475,1415706,1415399,307,5470,4,0,18978.908893,1.0704860461,1.0704860461,2
0,74.004576,1454103,1453792,311,5536,4,0,19197.529978,1.0704860461,1.0704860461,2
0,76.004696,1493538,1493227,311,5649,4,0,19716.317760,1.0704860461,1.0704860461,2
