phase,elapsed_s,work_nodes,tree_nodes,enumeration_nodes,rollout_jobs,exact_candidates,active_rollouts,rate_work_nodes_s,search_radius_over_gh,best_over_gh,radius_drops
0,2.000141,38622,38589,33,42,0,0,19309.137885,1.0464786380,1.0464786380,0
0,4.000262,75989,75956,33,47,0,0,18682.365906,1.0464786380,1.0464786380,0
0,6.000387,113715,113678,37,61,0,0,18861.823022,1.0464786380,1.0464786380,0
0,8.000519,151425,151388,37,78,0,0,18853.762448,1.0464786380,1.0464786380,0
0,10.000637,188837,188800,37,86,0,0,18704.891445,1.0464786380,1.0464786380,0
0,12.000744,226400,226363,37,98,0,0,18780.500906,1.0464786380,1.0464786380,0
0,14.000835,263985,263942,43,110,0,0,18791.637586,1.0464786380,1.0464786380,0
0,16.000962,301428,301385,43,117,0,0,18720.317700,1.0464786380,1.0464786380,0
0,18.001103,339068,339025,43,131,0,0,18818.670357,1.0464786380,1.0464786380,0
0,20.001233,376322,376279,43,135,0,0,18625.788160,1.0464786380,1.0464786380,0
0,22.001348,413803,413760,43,143,0,0,18739.419241,1.0464786380,1.0464786380,0
0,24.001455,451215,451172,43,148,0,0,18704.998965,1.0464786380,1.0464786380,0
0,26.001548,488514,488471,43,149,0,0,18648.636466,1.0464786380,1.0464786380,0
0,28.001671,525789,525746,43,152,0,0,18636.350538,1.0464786380,1.0464786380,0
0,30.001801,563197,563154,43,160,0,0,18702.790846,1.0464786380,1.0464786380,0
0,32.001931,600624,600581,43,167,0,0,18712.285198,1.0464786380,1.0464786380,0
0,34.002041,638546,638495,51,193,0,0,18959.950017,1.0464786380,1.0464786380,0
0,36.002155,675948,675896,52,199,0,0,18699.938199,1.0464786380,1.0464786380,0
0,38.002283,713515,713463,52,214,0,0,18782.297557,1.0464786380,1.0464786380,0
0,40.002428,751114,751059,55,235,0,0,18798.138338,1.0464786380,1.0464786380,0
0,42.002541,788575,788520,55,251,0,0,18729.441487,1.0464786380,1.0464786380,0
0,44.002670,826012,825953,59,265,0,0,18717.289104,1.0464786380,1.0464786380,0
0,46.002756,863920,863861,59,289,0,0,18953.188311,1.0464786380,1.0464786380,0
0,48.002863,901499,901440,59,302,0,0,18788.494693,1.0464786380,1.0464786380,0
0,50.002977,939386,939327,59,327,0,0,18942.422280,1.0464786380,1.0464786380,0
0,52.003118,977028,976969,59,343,0,0,18819.665827,1.0464786380,1.0464786380,0
0,54.003250,1013758,1013699,59,349,0,0,18363.789083,1.0464786380,1.0464786380,0
0,56.003360,1051368,1051309,59,365,0,0,18803.966816,1.0464786380,1.0464786380,0
0,58.003472,1089078,1089016,62,383,0,0,18853.945584,1.0464786380,1.0464786380,0
0,60.003582,1126607,1126543,64,392,0,0,18763.470111,1.0464786380,1.0464786380,0
0,62.003669,1164097,1164025,72,403,0,0,18744.185987,1.0464786380,1.0464786380,0
0,64.003783,1201409,1201337,72,407,0,0,18654.937555,1.0464786380,1.0464786380,0
0,66.003891,1238882,1238810,72,415,0,0,18735.481183,1.0464786380,1.0464786380,0
0,68.004004,1276471,1276397,74,427,0,0,18793.436977,1.0464786380,1.0464786380,0
0,70.004106,1314142,1314068,74,447,0,0,18834.540484,1.0464786380,1.0464786380,0
0,72.004218,1351836,1351760,76,466,0,0,18845.949461,1.0464786380,1.0464786380,0
0,74.004325,1389463,1389387,76,487,0,0,18812.494848,1.0464786380,1.0464786380,0
