phase	depth	k	node	parent	z_k	nodes_at_depth	parent_rho	rho	bound_r2	remaining	center	delta	legal_lo	legal_hi	offset	P	Ptheta	N	Q	M
0	1	36	5	0	-2	7	0	0.30697255758872344	0.90893173217773438	0.90893173217773438	0	3.441484771437223	-3	3	-0.58114451547166535	0.10255240572577412	0.10255240572577412	809978	5.3641466963972237e-06	3.1634807165172067
0	2	35	17	5	1	39	0.30697255758872344	0.30988493035867948	0.90893173217773438	0.60195917458901094	0.80601706664462081	2.7888397532052651	-1	3	0.069556858952699238	0.36469035702190283	0.36469035702190283	405802	7.7956262327864496e-06	3.1634807165172067
0	3	34	55	17	0	179	0.30988493035867948	0.32678932150113571	0.90893173217773438	0.5990468018190549	0.4604278280276688	2.740893586813081	-2	3	-0.16798456906275663	0.29469275694111552	0.29469275694111552	180944	1.7483203181742456e-05	3.1634807165172067
0	4	33	231	55	-2	699	0.32678932150113571	0.39508411915793107	0.90893173217773438	0.58214241067659867	-1.1255666421970065	2.5529806630545266	-3	1	-0.34251468115578015	0.22494408655870024	0.22494408655870024	52912	5.9787585359033992e-05	3.1634807165172067
0	5	32	826	231	1	2445	0.39508411915793107	0.39739261313178165	0.90893173217773438	0.51384761301980331	0.83902384742262681	2.4016755810181669	-1	3	0.067026601698273069	0.39911426005767869	0.39911426005767869	29192	0.00010836807058499612	3.1634807165172067
0	6	31	2259	826	1	7239	0.39739261313178165	0.39740135125974235	0.90893173217773438	0.51153911904595273	0.99101129730279436	2.1748396484341748	-1	3	0.0041330415801814485	0.45667046989009485	0.45667046989009485	17291	0.00018295533610070017	3.1634807165172067
0	7	30	6812	2259	-1	19029	0.39740135125974235	0.43641574903172964	0.90893173217773438	0.51153038091799208	-0.42048427672322619	2.09840100767186	-2	1	-0.27617015106170606	0.33057957395047582	0.33057957395047582	7520	0.00042067562719643706	3.1634807165172067
0	8	29	13707	6812	2	44223	0.43641574903172964	0.4657561098318318	0.90893173217773438	0.47251598314600474	1.5275178136734318	1.8960988110103456	0	3	0.24918647888123707	0.37563332915306091	0.37563332915306091	3756	0.00084224726211853214	3.1634807165172067
0	9	28	35851	13707	0	98069	0.4657561098318318	0.48646788629529691	0.90893173217773438	0.44317562234590258	0.40164819470133628	1.8579117261693987	-1	2	-0.21618260385785157	0.40388834476470947	0.40388834476470947	2011	0.0015730883722114405	3.1634807165172067
0	10	27	89298	35851	3	199899	0.48646788629529691	0.49965730408972686	0.90893173217773438	0.42246384588243746	2.6900347839681626	1.7542638821698648	1	4	0.17669246866579652	0.44787380766680551	0.44787380766680551	1199	0.0026384326242845763	3.1634807165172067
0	11	26	193903	89298	0	376361	0.49965730408972686	0.51094583856123865	0.90893173217773438	0.40927442808800751	0.27650047682820483	1.664885642081829	-1	1	-0.1660777592402439	0.51918390711732976	0.51918390711732976	757	0.0041789705634309206	3.1634807165172067
0	12	25	372246	193903	3	625425	0.51094583856123865	0.51407400728940722	0.90893173217773438	0.39798589361649572	3.134830354500961	1.5208151521511903	2	4	-0.088656635430179417	0.5895630209082815	0.5895630209082815	545	0.0058045517734260678	3.1634807165172067
0	13	24	612803	372246	1	920507	0.51407400728940722	0.51612987931210264	0.90893173217773438	0.39485772488832721	1.1108262783639835	1.5359073924776838	0	2	-0.072156875412391588	0.59512174129486084	0.59512174129486084	389	0.0081323411735660846	3.1634807165172067
0	14	23	953181	612803	-3	1003490	0.51612987931210264	0.53438262352668375	0.90893173217773438	0.39280185286563174	-2.6771465305438258	1.4977114077361924	-4	-2	-0.21556453919528526	0.51901395675581563	0.51901395675581563	242	0.013072234365773582	3.1634807165172067
0	15	22	1326468	953181	2	834361	0.53438262352668375	0.53498612944305779	0.90893173217773438	0.37454910865105062	2.0557939422854741	1.3899547652861663	1	3	-0.040140833125592537	0.64015183925176145	0.64015183925176145	192	0.016476462065193785	3.1634807165172067
0	16	21	2128733	1326468	-3	676680	0.53498612944305779	0.53505757345843541	0.90893173217773438	0.37394560273467659	-3.0193366723316899	1.3989526834967094	-4	-2	0.013822249000843577	0.64999020099639893	0.64999020099639893	145	0.02181710838977384	3.1634807165172067
0	17	20	2842778	2128733	3	525163	0.53505757345843541	0.54791060303023464	0.90893173217773438	0.37387415871929902	3.2406746033143614	1.2980464557633071	2	4	-0.18541293514247492	0.58492078140141912	0.58492078140141912	107	0.029565240341282308	3.1634807165172067
0	18	19	3509290	2842778	1	393585	0.54791060303023464	0.60904232200182873	0.90893173217773438	0.36102112914749973	0.50876538355553735	1.1937735971412209	0	1	0.41149730369380139	0.50685817003250122	0.50685817003250122	55	0.057517831209403757	3.1634807165172067
0	19	18	3800534	3509290	3	315563	0.60904232200182873	0.6091411182498484	0.90893173217773438	0.29988941017590565	3.0210091379093367	1.157493527121163	2	4	-0.018150544618240023	0.70395921611846657	0.70395921611846657	45	0.070299571478160156	3.1634807165172067
0	20	17	5233955	3800534	2	230230	0.6091411182498484	0.61581809284856304	0.90893173217773438	0.29979061392788592	1.8403795287029954	1.0695663783927412	1	2	0.14923849002889322	0.76384392557578262	0.76384392557578262	37	0.085499478824789366	3.1634807165172067
0	21	16	6017751	5233955	-5	181695	0.61581809284856304	0.61584190792334548	0.90893173217773438	0.29311363932917134	-5.0103456463814728	1.1477562570898228	-6	-4	0.0090138008985500093	0.709771135158207	0.709771135158207	32	0.098858772391162711	3.1634807165172067
0	22	15	6519875	6017751	-1	126804	0.61584190792334548	0.61618400241006621	0.90893173217773438	0.2930898242543889	-0.96497145710825594	1.025296334505216	-1	0	-0.034164311051251374	0.84156729455210588	0.84156729455210588	30	0.10544935721724022	3.1634807165172067
0	23	14	6776673	6519875	-2	83235	0.61618400241006621	0.62585201994772555	0.90893173217773438	0.29274772976766816	-1.8248039217200536	0.96405638097886115	-2	-1	-0.18172804177911242	0.77565418518104878	0.77565418518104878	26	0.1216723352506618	3.1634807165172067
