phase,elapsed_s,work_nodes,tree_nodes,enumeration_nodes,rollout_jobs,exact_candidates,active_rollouts,rate_work_nodes_s,search_radius_over_gh,best_over_gh,radius_drops
0,2.000166,42891,42740,151,296,1,0,21443.215678,1.0754489623,1.0754489623,1
0,4.000301,87396,87172,224,764,1,0,22250.999648,1.0754489623,1.0754489623,1
0,6.000454,133283,132946,337,1302,2,0,22941.750336,1.0273786541,1.0273786541,2
0,8.000617,178427,177981,446,2160,5,0,22570.161705,1.0228601383,1.0228601383,3
0,9.440121,206772,206324,448,2337,5,0,21903.604596,1.0228601383,1.0228601383,3
1,2.000173,42397,42355,42,226,1,0,21196.168121,1.0228601383,1.0228601383,0
1,4.000329,84763,84684,79,576,1,1,21181.349666,1.0228601383,1.0228601383,0
1,6.000527,126295,126208,87,1000,1,0,20763.943913,1.0228601383,1.0228601383,0
1,6.775387,141772,141683,89,1137,1,0,20924.677241,1.0228601383,1.0228601383,0
