phase,elapsed_s,work_nodes,tree_nodes,enumeration_nodes,rollout_jobs,exact_candidates,active_rollouts,rate_work_nodes_s,search_radius_over_gh,best_over_gh,radius_drops
0,2.000237,38854,38779,75,48,0,0,19424.200456,1.1308680396,1.1308680396,0
0,4.000367,76148,76073,75,49,0,0,18645.786756,1.1308680396,1.1308680396,0
0,6.000490,113880,113799,81,64,0,0,18864.835776,1.1308680396,1.1308680396,0
0,8.000602,151321,151230,91,71,0,0,18719.453012,1.1308680396,1.1308680396,0
0,10.000686,188777,188686,91,78,0,0,18727.219637,1.1308680396,1.1308680396,0
0,12.000800,226373,226264,109,90,0,0,18796.925615,1.1308680396,1.1308680396,0
0,14.000907,263946,263837,109,100,0,0,18785.492356,1.1308680396,1.1308680396,0
0,16.001013,301191,301082,109,101,0,0,18621.510723,1.1308680396,1.1308680396,0
0,18.001132,338926,338813,113,116,0,0,18866.382205,1.1308680396,1.1308680396,0
0,20.001320,376313,376200,113,122,0,0,18691.742257,1.1308680396,1.1308680396,0
0,22.001436,413791,413678,113,130,0,0,18737.910391,1.1308680396,1.1308680396,0
0,24.001549,451468,451355,113,144,0,0,18837.436749,1.1308680396,1.1308680396,0
0,26.001663,489366,489253,113,166,0,0,18947.923180,1.1308680396,1.1308680396,0
0,28.001776,526692,526579,113,171,0,0,18661.948082,1.1308680396,1.1308680396,0
0,30.001891,564077,563964,113,177,0,0,18691.422851,1.1308680396,1.1308680396,0
0,32.002004,601884,601771,113,196,0,0,18902.428667,1.1308680396,1.1308680396,0
0,34.002118,639083,638970,113,199,0,0,18598.443023,1.1308680396,1.1308680396,0
0,36.002228,676718,676605,113,212,0,0,18816.464793,1.1308680396,1.1308680396,0
0,38.002456,714222,714106,116,222,0,0,18749.863200,1.1308680396,1.1308680396,0
0,40.002570,751478,751362,116,224,0,0,18626.936709,1.1308680396,1.1308680396,0
0,42.002691,788929,788813,116,231,0,0,18724.365285,1.1308680396,1.1308680396,0
0,44.002808,826620,826503,117,246,0,0,18844.398093,1.1308680396,1.1308680396,0
0,46.002922,864665,864544,121,270,0,0,19021.413782,1.1308680396,1.1308680396,0
0,48.003039,902278,902157,121,283,0,0,18805.405262,1.1308680396,1.1308680396,0
0,50.003169,940060,939935,125,302,0,0,18889.765894,1.1308680396,1.1308680396,0
0,52.003263,977737,977610,127,318,0,0,18837.617891,1.1308680396,1.1308680396,0
0,54.003392,1014870,1014729,141,337,0,0,18565.300719,1.1308680396,1.1308680396,0
0,56.003503,1052889,1052747,142,363,0,0,19008.447179,1.1308680396,1.1308680396,0
0,58.003627,1090415,1090273,142,372,0,0,18761.841053,1.1308680396,1.1308680396,0
0,60.003763,1128065,1127918,147,389,0,0,18823.720269,1.1308680396,1.1308680396,0
0,62.003879,1166273,1166126,147,428,0,0,19102.886149,1.1308680396,1.1308680396,0
0,64.003984,1203771,1203624,147,437,0,0,18748.012748,1.1308680396,1.1308680396,0
0,66.004092,1241332,1241185,147,448,0,0,18779.492020,1.1308680396,1.1308680396,0
0,68.004198,1278897,1278750,147,460,0,0,18781.502834,1.1308680396,1.1308680396,0
0,70.004320,1316810,1316661,149,488,0,0,18955.339782,1.1308680396,1.1308680396,0
0,72.004445,1354336,1354187,149,501,0,0,18761.831522,1.1308680396,1.1308680396,0
0,74.004547,1392168,1392015,153,522,0,0,18915.032837,1.1308680396,1.1308680396,0
0,76.004683,1429663,1429510,153,538,0,0,18746.225397,1.1308680396,1.1308680396,0
0,78.004821,1466980,1466827,153,543,0,0,18657.211402,1.1308680396,1.1308680396,0
0,80.005066,1504105,1503952,153,548,0,0,18560.229954,1.1308680396,1.1308680396,0
0,82.005182,1541587,1541434,153,560,0,0,18739.912804,1.1308680396,1.1308680396,0
0,84.005313,1579210,1579057,153,574,0,0,18810.267072,1.1308680396,1.1308680396,0
0,86.005451,1616826,1616670,156,591,0,0,18806.705130,1.1308680396,1.1308680396,0
0,88.005563,1654661,1654496,165,613,0,0,18916.443082,1.1308680396,1.1308680396,0
0,90.005673,1692180,1692015,165,625,0,0,18758.468219,1.1308680396,1.1308680396,0
0,92.005792,1729663,1729498,165,638,0,0,18740.382164,1.1308680396,1.1308680396,0
0,94.005894,1766943,1766768,175,644,0,0,18639.052186,1.1308680396,1.1308680396,0
0,96.006017,1804528,1804351,177,660,0,0,18791.336375,1.1308680396,1.1308680396,0
0,98.006131,1842530,1842351,179,690,0,0,18999.924424,1.1308680396,1.1308680396,0
0,100.006246,1879923,1879744,179,699,0,0,18695.424564,1.1308680396,1.1308680396,0
0,102.006364,1917827,1917646,181,724,0,0,18950.881396,1.1308680396,1.1308680396,0
0,104.006484,1955461,1955280,181,740,0,0,18815.872854,1.1308680396,1.1308680396,0
0,106.006624,1993122,1992937,185,758,0,0,18829.179255,1.1308680396,1.1308680396,0
0,108.006748,2029393,2029200,193,778,0,0,18134.371652,1.1308680396,1.1308680396,0
0,110.006868,2066973,2066780,193,795,0,0,18788.872433,1.1308680396,1.1308680396,0
0,112.006990,2104038,2103845,193,798,0,0,18531.368706,1.1308680396,1.1308680396,0
0,114.007079,2141271,2141078,193,802,0,0,18615.673287,1.1308680396,1.1308680396,0
0,116.007185,2179231,2179034,197,829,0,0,18978.992747,1.1308680396,1.1308680396,0
0,118.007300,2217048,2216851,197,857,0,0,18907.412569,1.1308680396,1.1308680396,0
0,120.007408,2254572,2254374,198,876,0,0,18760.985650,1.1308680396,1.1308680396,0
0,122.007521,2292465,2292262,203,903,0,0,18945.429744,1.1308680396,1.1308680396,0
0,124.007638,2330157,2329954,203,923,0,0,18844.904093,1.1308680396,1.1308680396,0
0,126.007737,2367864,2367661,203,943,0,0,18852.566817,1.1308680396,1.1308680396,0
0,128.007842,2406139,2405934,205,981,0,0,19136.490273,1.1308680396,1.1308680396,0
0,130.007924,2443949,2443744,205,1007,0,0,18904.231524,1.1308680396,1.1308680396,0
0,132.008036,2481734,2481529,205,1037,0,0,18891.438868,1.1308680396,1.1308680396,0
0,134.008161,2519126,2518921,205,1058,0,0,18694.835293,1.1308680396,1.1308680396,0
0,136.008283,2556691,2556486,205,1075,0,0,18781.351952,1.1308680396,1.1308680396,0
0,138.008404,2594451,2594246,205,1097,0,0,18878.854601,1.1308680396,1.1308680396,0
0,140.008483,2632134,2631927,207,1129,0,0,18840.759728,1.1308680396,1.1308680396,0
0,142.008566,2670148,2669941,207,1162,0,0,19006.204429,1.1308680396,1.1308680396,0
0,144.008699,2707779,2707568,211,1183,0,0,18814.255747,1.1308680396,1.1308680396,0
0,146.008820,2745900,2745689,211,1234,0,0,19059.341678,1.1308680396,1.1308680396,0
0,148.008931,2783539,2783328,211,1258,0,0,18818.454964,1.1308680396,1.1308680396,0
0,150.009034,2821106,2820895,211,1279,0,0,18782.539189,1.1308680396,1.1308680396,0
0,152.009145,2859507,2859290,217,1338,0,0,19199.428873,1.1308680396,1.1308680396,0
0,154.009266,2897303,2897086,217,1370,0,0,18896.859112,1.1308680396,1.1308680396,0
0,156.009392,2934950,2934733,217,1394,0,0,18822.309931,1.1308680396,1.1308680396,0
0,158.009503,2972624,2972407,217,1418,0,0,18835.960792,1.1308680396,1.1308680396,0
0,160.009621,3010471,3010254,217,1439,0,0,18922.383759,1.1308680396,1.1308680396,0
0,162.009734,3048302,3048085,217,1461,0,0,18914.427883,1.1308680396,1.1308680396,0
0,164.009850,3085618,3085400,218,1484,1,2,18656.922591,1.0935305345,1.0935305345,1
0,166.009965,3123252,3123034,218,1507,1,0,18815.917746,1.0935305345,1.0935305345,1
0,168.010090,3161074,3160856,218,1563,1,0,18909.816539,1.0935305345,1.0935305345,1
0,170.010218,3198549,3198331,218,1608,1,0,18736.303490,1.0935305345,1.0935305345,1
0,172.010338,3235999,3235781,218,1625,1,0,18723.871166,1.0935305345,1.0935305345,1
0,174.010434,3273399,3273181,218,1650,1,0,18699.105566,1.0935305345,1.0935305345,1
0,176.010575,3310752,3310534,218,1661,1,0,18675.183997,1.0935305345,1.0935305345,1
0,178.010686,3348339,3348121,218,1681,1,0,18792.451259,1.0935305345,1.0935305345,1
0,180.010911,3386165,3385947,218,1706,1,0,18910.878303,1.0935305345,1.0935305345,1
0,182.011012,3423862,3423643,219,1728,1,0,18847.546512,1.0935305345,1.0935305345,1
0,184.011142,3461683,3461464,219,1754,1,0,18909.269404,1.0935305345,1.0935305345,1
0,186.011249,3499468,3499249,219,1780,1,0,18891.491260,1.0935305345,1.0935305345,1
0,188.011361,3537391,3537172,219,1812,1,0,18960.436462,1.0935305345,1.0935305345,1
0,190.011451,3575131,3574912,219,1844,1,0,18869.154662,1.0935305345,1.0935305345,1
0,192.011533,3612859,3612640,219,1869,1,0,18863.227042,1.0935305345,1.0935305345,1
0,194.011612,3651102,3650883,219,1916,1,0,19120.745075,1.0935305345,1.0935305345,1
