phase,elapsed_s,work_nodes,tree_nodes,enumeration_nodes,rollout_jobs,exact_candidates,active_rollouts,rate_work_nodes_s,search_radius_over_gh,best_over_gh,radius_drops
0,2.000223,38907,38853,54,51,1,0,19450.829482,1.1265386380,1.1265386380,0
0,4.000396,76654,76594,60,69,1,0,18871.864725,1.1265386380,1.1265386380,0
0,6.000537,114145,114083,62,78,1,0,18744.187017,1.1265386380,1.1265386380,0
0,8.000762,151553,151479,74,87,1,0,18701.893924,1.1265386380,1.1265386380,0
0,10.000886,189804,189697,107,122,1,0,19124.309473,1.1265386380,1.1265386380,0
0,12.001012,228560,228426,134,177,3,0,19376.784039,1.1147887782,1.1147887782,1
0,14.001134,267078,266939,139,227,3,0,19257.821306,1.1147887782,1.1147887782,1
0,16.001360,304848,304707,141,245,3,0,18882.866585,1.1147887782,1.1147887782,1
0,18.001480,343254,343094,160,292,3,0,19201.853208,1.1147887782,1.1147887782,1
0,20.001619,381555,381389,166,332,3,0,19149.165102,1.1147887782,1.1147887782,1
0,22.001741,419341,419173,168,353,3,0,18891.849770,1.1147887782,1.1147887782,1
0,24.001829,456995,456825,170,368,3,0,18826.172561,1.1147887782,1.1147887782,1
0,26.001920,495058,494876,182,404,3,0,19030.633659,1.1147887782,1.1147887782,1
0,28.002047,532816,532628,188,425,3,0,18877.797786,1.1147887782,1.1147887782,1
0,30.002176,570337,570149,188,439,3,0,18759.294087,1.1147887782,1.1147887782,1
0,32.002308,607746,607552,194,451,3,0,18703.264060,1.1147887782,1.1147887782,1
0,34.002444,646882,646648,234,527,3,0,19566.670122,1.1147887782,1.1147887782,1
0,36.002570,685525,685281,244,590,3,0,19320.284793,1.1147887782,1.1147887782,1
0,38.002689,722972,722728,244,606,3,0,18722.383107,1.1147887782,1.1147887782,1
0,40.002808,760430,760186,244,619,3,0,18727.883537,1.1147887782,1.1147887782,1
0,42.002946,798296,798052,244,650,3,0,18931.698247,1.1147887782,1.1147887782,1
0,44.003072,835829,835583,246,677,3,0,18765.313891,1.1147887782,1.1147887782,1
0,46.003215,873563,873313,250,702,3,0,18865.655133,1.1147887782,1.1147887782,1
0,48.003336,911155,910905,250,726,3,0,18794.861520,1.1147887782,1.1147887782,1
0,50.003486,949405,949154,251,783,3,0,19123.561755,1.1147887782,1.1147887782,1
0,52.003611,986761,986510,251,808,3,0,18676.832735,1.1147887782,1.1147887782,1
0,54.003737,1023755,1023503,252,831,3,0,18495.839617,1.1147887782,1.1147887782,1
0,56.003864,1061067,1060815,252,835,3,0,18654.816165,1.1147887782,1.1147887782,1
0,58.003985,1099156,1098904,252,886,3,0,19043.346821,1.1147887782,1.1147887782,1
0,60.004107,1137096,1136843,253,936,3,0,18968.839809,1.1147887782,1.1147887782,1
